instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips
EUR_USD,short,290,2024-04-23T05:00:00+00:00,2024-04-23T13:00:00+00:00,1.0653650,1.06975,1.06975,-1.2716500,-1,4,1.5,stop,next_bar_open,False,False,
EUR_USD,short,448,2024-06-06T09:00:00+00:00,2024-06-07T09:00:00+00:00,1.0875600,1.08339,1.09041,1.8681600,1.463157894736842105263157895,12,1.4,time,next_bar_open,False,False,
