campaign_id,split,instrument,side,entry_time,exit_time,decision_time,hour,weekday,session_bucket,spread_pips,spread_to_atr_pct,result_r,exit_reason,bars_held,pnl,mfe_status,mfe_r,mae_r,reached_plus_0_25r,reached_plus_0_5r,reached_plus_1_0r,touched_minus_0_5r,touched_minus_0_9r,atr_at_entry,m15_adx_at_entry,m15_reclaim_distance_atr,m15_body_atr,m15_close_dist_ema50_atr,h4_adx_at_entry,h4_bias_score,h4_ema_slope_atr,h4_close_dist_ema50_atr,recon_h4_bias,h4_feature_time,h1_rsi_at_entry,h1_pullback_depth_atr,h1_close_dist_ema50_atr,h1_feature_time,volatility_regime
CAMPAIGN_022,train,GBP_USD,short,2021-07-01T00:45:00+00:00,2021-07-01T11:45:00+00:00,2021-07-01T00:30:00+00:00,0,Thu,asia,1.7,19.284059926981527,0.4172839506172839,time_stop,32,0.54418,OK,2.664198,-0.77284,True,True,True,True,False,0.0008815571028284476,22.74537864021132,0.06777227132974765,0.601208927135215,0.6819344467395394,28.879933062043584,-3,0.3936530451461988,3.5865605113091887,bearish,2021-06-30T13:00:00+00:00,32.61611081622026,0.675220419450958,3.099366524316959,2021-06-30T16:00:00+00:00,low
CAMPAIGN_022,train,GBP_USD,short,2021-07-01T13:45:00+00:00,2021-07-02T01:30:00+00:00,2021-07-01T13:30:00+00:00,13,Thu,london_ny_overlap,1.6,14.823119026471879,1.5087719298245614,time_stop,32,1.95392,OK,2.0,-0.745614,True,True,True,True,False,0.0010793949621146796,21.075568242335255,0.3023981281349659,0.8615937934135625,0.7417671657319397,30.597568551600112,-3,0.43424739735844076,3.912660899600683,bearish,2021-07-01T13:00:00+00:00,44.04000272757617,0.13062844159705633,1.6773549405356862,2021-07-01T13:00:00+00:00,med
CAMPAIGN_022,train,GBP_USD,short,2021-07-06T13:15:00+00:00,2021-07-07T01:15:00+00:00,2021-07-06T13:00:00+00:00,13,Tue,london_ny_overlap,1.3,12.553336905972706,1.721227621483376,time_stop,32,2.23436,OK,3.347826,-0.289003,True,True,True,False,False,0.0010355812241297194,27.098452332650048,1.745542255366984,2.047159556973914,1.9396855634955577,27.38000177524285,-3,0.24734359351831234,2.9015727494457497,bearish,2021-07-06T13:00:00+00:00,47.42703075954354,1.3607827626899842,0.029631228747714358,2021-07-06T13:00:00+00:00,med
CAMPAIGN_022,train,GBP_USD,short,2021-07-07T13:15:00+00:00,2021-07-08T00:45:00+00:00,2021-07-07T13:00:00+00:00,13,Wed,london_ny_overlap,1.7,15.195729826939733,0.9119496855345912,time_stop,32,1.1919,OK,2.459119,-0.291405,True,True,True,False,False,0.00111873534167879,18.47069823979511,0.3280331815539899,0.6614611807020493,-0.09458534410063826,27.163603293736987,-3,0.32838398480422815,2.3662105123677453,bearish,2021-07-07T13:00:00+00:00,47.349128050496894,1.2273635154432712,0.579293426241251,2021-07-07T13:00:00+00:00,med
CAMPAIGN_022,train,GBP_USD,short,2021-07-09T07:30:00+00:00,2021-07-09T07:45:00+00:00,2021-07-09T07:15:00+00:00,7,Fri,london,1.8,19.52837956108758,-1.0,hard_stop,2,-1.32384,OK,-0.045685,-1.050761,False,False,False,True,True,0.0009217354642095836,20.375423265095478,0.5784899107019844,0.8570788807364547,0.8026019933454384,28.379275056737832,-3,0.3053146327072543,2.4238931375495745,bearish,2021-07-09T05:00:00+00:00,48.45120292701141,0.6189533676897208,0.7029893961261792,2021-07-09T07:00:00+00:00,med
CAMPAIGN_022,train,NZD_USD,short,2021-08-19T16:30:00+00:00,2021-08-20T05:15:00+00:00,2021-08-19T16:15:00+00:00,16,Thu,new_york,1.5,16.998208590552053,0.6330749354005167,time_stop,32,0.8232,OK,1.511628,-0.276486,True,True,True,False,False,0.0008824459307045628,19.682885416344586,0.3303969469624449,0.39662486711296335,0.6122492965696814,25.31111637628809,-3,0.49215264054976254,3.6618302746101445,bearish,2021-08-19T13:00:00+00:00,40.14100285008975,0.1988198956592438,2.914959234488441,2021-08-19T16:00:00+00:00,high
CAMPAIGN_022,train,NZD_USD,long,2021-09-01T00:15:00+00:00,2021-09-01T00:45:00+00:00,2021-09-01T00:00:00+00:00,0,Wed,asia,1.3,22.224229572484802,-1.0,hard_stop,3,-1.32145,OK,-0.311741,-1.753036,False,False,False,True,True,0.0005849471612772996,18.254659178685717,0.9421035599267036,0.6496313259650207,1.3367526436465285,24.690368949563116,1,0.23221136413545848,1.6634705570242994,bullish,2021-08-31T13:00:00+00:00,56.232504277892154,0.09447304703866974,2.5651257098850095,2021-09-01T00:00:00+00:00,med
CAMPAIGN_022,train,NZD_USD,long,2021-09-01T12:45:00+00:00,2021-09-02T01:45:00+00:00,2021-09-01T12:30:00+00:00,12,Wed,london_ny_overlap,1.5,25.37373765118447,0.5875486381322957,time_stop,32,0.77916,OK,1.809339,-0.175097,True,True,True,False,False,0.0005911624139181476,18.670266591362537,0.6417919474072146,1.014949506047267,0.719264319193603,24.690368949563116,1,0.23221136413545848,1.6634705570242994,bullish,2021-08-31T13:00:00+00:00,58.44960451686062,0.18664832246111218,2.865866349995138,2021-09-01T12:00:00+00:00,med
CAMPAIGN_022,train,NZD_USD,long,2021-09-06T11:45:00+00:00,2021-09-06T14:30:00+00:00,2021-09-06T11:30:00+00:00,11,Mon,london,1.5,30.184045154741778,-1.0,hard_stop,12,-1.34147,OK,0.013575,-1.054299,False,False,False,True,True,0.0004969512841337493,18.967262354969193,1.2556420494624607,0.04024539353969595,0.8353758453540817,27.26186516912654,3,0.44338018551789243,3.5458137001398633,bullish,2021-09-06T05:00:00+00:00,57.74844191254469,0.21115974555715725,2.990910222902094,2021-09-06T10:00:00+00:00,med
CAMPAIGN_022,train,NZD_USD,long,2021-09-09T13:00:00+00:00,2021-09-09T17:30:00+00:00,2021-09-09T12:45:00+00:00,13,Thu,london_ny_overlap,1.5,22.901061676301588,-1.0,hard_stop,19,-1.32079,OK,0.583643,-0.947955,True,True,False,True,True,0.0006549914677327933,32.067033236046214,1.2024687543186772,1.435133198381476,2.300939824262995,25.206203310417234,3,0.3061353321665062,2.692927260768222,bullish,2021-09-09T09:00:00+00:00,59.1973858225487,0.4845836341516453,1.3757113018373874,2021-09-09T12:00:00+00:00,high
