instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing
AUD_USD,long,314,2025-06-11T09:00:00+00:00,2025-06-12T01:00:00+00:00,0.653005,0.64896,0.64896,-1.270130,-1,4,1.3,stop,signal_bar_close
AUD_USD,long,275,2025-06-12T09:00:00+00:00,2025-06-12T21:00:00+00:00,0.652805,0.64821,0.64821,-1.263625,-1,3,1.3,stop,signal_bar_close
AUD_USD,long,217,2025-06-16T09:00:00+00:00,2025-06-17T09:00:00+00:00,0.652865,0.65214,0.64709,-0.157325,-0.1255411255411255411255411255,6,1.3,time,signal_bar_close
AUD_USD,short,231,2025-06-17T09:00:00+00:00,2025-06-18T09:00:00+00:00,0.652075,0.65002,0.65751,0.474705,0.3781048758049678012879484821,6,1.3,time,signal_bar_close
AUD_USD,short,227,2025-06-23T09:00:00+00:00,2025-06-23T17:00:00+00:00,0.638980,0.64451,0.64451,-1.255310,-1,2,1.4,stop,signal_bar_close
AUD_USD,short,238,2025-06-25T09:00:00+00:00,2025-06-26T05:00:00+00:00,0.649045,0.65432,0.65432,-1.255450,-1,5,1.3,stop,signal_bar_close
AUD_USD,short,278,2025-06-30T09:00:00+00:00,2025-06-30T17:00:00+00:00,0.653035,0.65754,0.65754,-1.252390,-1,2,1.3,stop,signal_bar_close
AUD_USD,short,301,2025-07-02T09:00:00+00:00,2025-07-03T09:00:00+00:00,0.654965,0.65469,0.65912,0.082775,0.06618531889290012033694344164,6,1.3,time,signal_bar_close
AUD_USD,short,302,2025-07-03T09:00:00+00:00,2025-07-04T09:00:00+00:00,0.654465,0.65516,0.65862,-0.209890,-0.1672683513838748495788206980,6,1.5,time,signal_bar_close
AUD_USD,short,281,2025-07-16T09:00:00+00:00,2025-07-17T09:00:00+00:00,0.651680,0.64698,0.65614,1.320700,1.053811659192825112107623318,6,1.4,time,signal_bar_close
AUD_USD,long,257,2025-07-18T09:00:00+00:00,2025-07-21T09:00:00+00:00,0.653330,0.65219,0.64846,-0.292980,-0.2340862422997946611909650924,6,1.2,time,signal_bar_close
AUD_USD,long,287,2025-07-21T09:00:00+00:00,2025-07-22T09:00:00+00:00,0.652370,0.65256,0.64800,0.054530,0.04347826086956521739130434783,6,1.2,time,signal_bar_close
AUD_USD,long,315,2025-07-22T09:00:00+00:00,2025-07-23T09:00:00+00:00,0.652770,0.65877,0.64878,1.890000,1.503759398496240601503759398,6,1.4,time,signal_bar_close
AUD_USD,long,320,2025-07-23T09:00:00+00:00,2025-07-24T09:00:00+00:00,0.658950,0.6605,0.65501,0.496000,0.3934010152284263959390862944,6,1.2,time,signal_bar_close
AUD_USD,short,332,2025-07-24T09:00:00+00:00,2025-07-25T09:00:00+00:00,0.660435,0.656,0.66424,1.472420,1.165571616294349540078843627,6,1.3,time,signal_bar_close
AUD_USD,short,323,2025-07-25T09:00:00+00:00,2025-07-28T09:00:00+00:00,0.655790,0.65347,0.65971,0.749360,0.5918367346938775510204081633,6,1.4,time,signal_bar_close
AUD_USD,short,312,2025-07-29T09:00:00+00:00,2025-07-30T09:00:00+00:00,0.649680,0.64674,0.65375,0.917280,0.7223587223587223587223587224,6,1.4,time,signal_bar_close
AUD_USD,short,315,2025-07-30T09:00:00+00:00,2025-07-31T09:00:00+00:00,0.646545,0.64403,0.65057,0.792225,0.6248447204968944099378881988,6,1.3,time,signal_bar_close
AUD_USD,short,270,2025-07-31T09:00:00+00:00,2025-08-01T09:00:00+00:00,0.643835,0.64854,0.64854,-1.270350,-1,6,1.3,stop,signal_bar_close
AUD_USD,long,302,2025-08-01T09:00:00+00:00,2025-08-01T17:00:00+00:00,0.648255,0.64406,0.64406,-1.266890,-1,2,1.3,stop,signal_bar_close
AUD_USD,long,298,2025-08-06T09:00:00+00:00,2025-08-07T09:00:00+00:00,0.650495,0.65244,0.64625,0.579610,0.4581861012956419316843345112,6,1.3,time,signal_bar_close
AUD_USD,short,336,2025-08-11T09:00:00+00:00,2025-08-12T09:00:00+00:00,0.650545,0.6506,0.65432,-0.018480,-0.01456953642384105960264900662,6,1.3,time,signal_bar_close
AUD_USD,short,312,2025-08-14T09:00:00+00:00,2025-08-15T09:00:00+00:00,0.650445,0.65165,0.65451,-0.375960,-0.2964329643296432964329643296,6,1.3,time,signal_bar_close
AUD_USD,long,323,2025-08-15T09:00:00+00:00,2025-08-18T09:00:00+00:00,0.651710,0.65071,0.64779,-0.323000,-0.2551020408163265306122448980,6,1.2,time,signal_bar_close
AUD_USD,long,353,2025-08-28T09:00:00+00:00,2025-08-29T09:00:00+00:00,0.652980,0.65285,0.64939,-0.045890,-0.03621169916434540389972144847,6,1.2,time,signal_bar_close
AUD_USD,long,330,2025-09-03T09:00:00+00:00,2025-09-04T09:00:00+00:00,0.654200,0.652,0.65036,-0.726000,-0.5729166666666666666666666667,6,1.4,time,signal_bar_close
AUD_USD,long,326,2025-09-08T09:00:00+00:00,2025-09-09T09:00:00+00:00,0.659715,0.65974,0.65584,0.008150,0.006451612903225806451612903226,6,1.3,time,signal_bar_close
AUD_USD,short,349,2025-09-09T09:00:00+00:00,2025-09-10T09:00:00+00:00,0.659675,0.66126,0.66330,-0.553165,-0.4372413793103448275862068966,6,1.3,time,signal_bar_close
AUD_USD,long,338,2025-09-11T09:00:00+00:00,2025-09-12T09:00:00+00:00,0.662390,0.66385,0.65866,0.493480,0.3914209115281501340482573727,6,1.2,time,signal_bar_close
AUD_USD,short,319,2025-09-12T09:00:00+00:00,2025-09-15T09:00:00+00:00,0.663790,0.6667,0.66775,-0.928290,-0.7348484848484848484848484848,6,1.2,time,signal_bar_close
AUD_USD,long,399,2025-09-17T09:00:00+00:00,2025-09-17T17:00:00+00:00,0.668145,0.66498,0.66498,-1.262835,-1,2,1.1,stop,signal_bar_close
AUD_USD,short,302,2025-09-19T09:00:00+00:00,2025-09-22T09:00:00+00:00,0.658660,0.65985,0.66283,-0.359380,-0.2853717026378896882494004796,6,1.4,time,signal_bar_close
AUD_USD,long,317,2025-09-22T09:00:00+00:00,2025-09-23T09:00:00+00:00,0.659910,0.66078,0.65595,0.275790,0.2196969696969696969696969697,6,1.2,time,signal_bar_close
AUD_USD,long,349,2025-09-23T09:00:00+00:00,2025-09-24T09:00:00+00:00,0.660975,0.65933,0.65737,-0.574105,-0.4563106796116504854368932039,6,1.3,time,signal_bar_close
AUD_USD,short,337,2025-09-24T09:00:00+00:00,2025-09-25T09:00:00+00:00,0.659270,0.65612,0.66300,1.061550,0.8445040214477211796246648794,6,1.2,time,signal_bar_close
AUD_USD,short,345,2025-09-25T09:00:00+00:00,2025-09-26T09:00:00+00:00,0.655940,0.6539,0.65959,0.703800,0.5589041095890410958904109589,6,1.2,time,signal_bar_close
AUD_USD,short,350,2025-10-02T09:00:00+00:00,2025-10-03T09:00:00+00:00,0.660095,0.6607,0.66370,-0.211750,-0.1678224687933425797503467406,6,1.3,time,signal_bar_close
AUD_USD,long,368,2025-10-08T09:00:00+00:00,2025-10-09T09:00:00+00:00,0.658100,0.66055,0.65467,0.901600,0.7142857142857142857142857143,6,1.2,time,signal_bar_close
AUD_USD,short,254,2025-10-13T09:00:00+00:00,2025-10-14T09:00:00+00:00,0.650775,0.64477,0.65572,1.525270,1.214357937310414560161779575,6,1.1,time,signal_bar_close
AUD_USD,short,255,2025-10-14T09:00:00+00:00,2025-10-14T13:00:00+00:00,0.644560,0.64952,0.64952,-1.264800,-1,1,1.4,stop,signal_bar_close
AUD_USD,short,260,2025-10-15T09:00:00+00:00,2025-10-16T09:00:00+00:00,0.650710,0.65012,0.65556,0.153400,0.1216494845360824742268041237,6,1.4,time,signal_bar_close
AUD_USD,short,300,2025-10-22T09:00:00+00:00,2025-10-23T09:00:00+00:00,0.648730,0.65055,0.65294,-0.546000,-0.4323040380047505938242280285,6,1.4,time,signal_bar_close
AUD_USD,long,347,2025-10-24T09:00:00+00:00,2025-10-27T09:00:00+00:00,0.651910,0.65549,0.64827,1.242260,0.9835164835164835164835164835,6,1.2,time,signal_bar_close
AUD_USD,long,315,2025-10-27T09:00:00+00:00,2025-10-28T09:00:00+00:00,0.655715,0.65537,0.65169,-0.108675,-0.08571428571428571428571428571,6,1.5,time,signal_bar_close
AUD_USD,short,287,2025-10-30T09:00:00+00:00,2025-10-31T09:00:00+00:00,0.653740,0.65376,0.65815,-0.005740,-0.004535147392290249433106575964,6,1.4,time,signal_bar_close
AUD_USD,short,341,2025-11-04T06:00:00+00:00,2025-11-05T06:00:00+00:00,0.649380,0.64823,0.65309,0.392150,0.3099730458221024258760107817,6,1.2,time,signal_bar_close
AUD_USD,long,315,2025-11-10T06:00:00+00:00,2025-11-11T06:00:00+00:00,0.653830,0.65183,0.64982,-0.630000,-0.4987531172069825436408977556,6,1.2,time,signal_bar_close
AUD_USD,long,383,2025-11-12T06:00:00+00:00,2025-11-13T06:00:00+00:00,0.653415,0.65724,0.65011,1.464975,1.157337367624810892586989410,6,1.1,time,signal_bar_close
AUD_USD,long,377,2025-11-13T06:00:00+00:00,2025-11-13T14:00:00+00:00,0.657420,0.65405,0.65405,-1.270490,-1,2,1.2,stop,signal_bar_close
AUD_USD,short,332,2025-11-14T06:00:00+00:00,2025-11-17T06:00:00+00:00,0.652000,0.65207,0.65582,-0.023240,-0.01832460732984293193717277487,6,1.4,time,signal_bar_close
AUD_USD,short,262,2025-11-21T06:00:00+00:00,2025-11-24T06:00:00+00:00,0.643490,0.64474,0.64831,-0.327500,-0.2593360995850622406639004149,6,1.4,time,signal_bar_close
AUD_USD,short,268,2025-11-24T06:00:00+00:00,2025-11-25T06:00:00+00:00,0.644530,0.64596,0.64923,-0.383240,-0.3042553191489361702127659574,6,1.4,time,signal_bar_close
AUD_USD,short,309,2025-11-27T06:00:00+00:00,2025-11-28T06:00:00+00:00,0.652255,0.65256,0.65634,-0.094245,-0.07466340269277845777233782130,6,1.3,time,signal_bar_close
