instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips
AUD_USD,long,541,2024-10-03T17:00:00+00:00,2024-10-04T09:00:00+00:00,0.6852100,0.68278,0.68278,-1.3146300,-1,5,1.2,stop,next_bar_open,False,False,
AUD_USD,long,620,2024-11-22T10:00:00+00:00,2024-11-25T22:00:00+00:00,0.6490200,0.64689,0.64689,-1.3206000,-1,10,1.2,stop,next_bar_open,False,False,
AUD_USD,short,533,2024-11-29T10:00:00+00:00,2024-12-03T06:00:00+00:00,0.6505600,0.64964,0.65304,0.4903600,0.3709677419354838709677419355,12,1.5,time,next_bar_open,False,False,
AUD_USD,short,625,2025-02-12T06:00:00+00:00,2025-02-13T18:00:00+00:00,0.6290400,0.63115,0.63115,-1.3187500,-1,10,1.2,stop,next_bar_open,False,False,
AUD_USD,long,551,2025-02-25T14:00:00+00:00,2025-02-25T14:00:00+00:00,0.6347900,0.63240,0.63240,-1.3168900,-1,1,1.4,stop,next_bar_open,False,False,
AUD_USD,long,573,2025-03-11T05:00:00+00:00,2025-03-13T01:00:00+00:00,0.6279400,0.63095,0.62564,1.7247300,1.308695652173913043478260870,12,1.4,time,next_bar_open,False,False,
AUD_USD,long,494,2025-03-20T17:00:00+00:00,2025-03-21T13:00:00+00:00,0.6295400,0.62688,0.62688,-1.3140400,-1,6,1.5,stop,next_bar_open,False,False,
AUD_USD,short,677,2025-03-26T13:00:00+00:00,2025-03-28T09:00:00+00:00,0.6313300,0.63032,0.63328,0.6837700,0.5179487179487179487179487179,12,1.2,time,next_bar_open,False,False,
AUD_USD,short,287,2025-04-03T17:00:00+00:00,2025-04-07T13:00:00+00:00,0.6347700,0.59504,0.63923,11.4025100,8.908071748878923766816143498,12,1.4,time,next_bar_open,False,False,
AUD_USD,short,311,2025-04-29T05:00:00+00:00,2025-05-01T01:00:00+00:00,0.6410300,0.64015,0.64526,0.2736800,0.2080378250591016548463356974,12,1.5,time,next_bar_open,False,False,
AUD_USD,short,514,2025-05-02T17:00:00+00:00,2025-05-05T01:00:00+00:00,0.6446400,0.64725,0.64725,-1.3415400,-1,3,1.4,stop,next_bar_open,False,False,
AUD_USD,short,600,2025-06-02T05:00:00+00:00,2025-06-02T05:00:00+00:00,0.6453100,0.64757,0.64757,-1.3560000,-1,1,1.5,stop,next_bar_open,False,False,
