instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips
USD_CHF,long,379,2025-03-31T09:00:00+00:00,2025-04-02T05:00:00+00:00,0.8809000,0.88435,0.87792,1.478543563068920676202860858,1.309117567485010603852296628,12,1.6,time,next_bar_open,False,False,
USD_CHF,short,320,2025-05-09T05:00:00+00:00,2025-05-11T21:00:00+00:00,0.8311600,0.83450,0.83450,-1.280766926303175554224086279,-1.198322348711803475134811264,5,1.8,stop,next_bar_open,False,False,
USD_CHF,long,353,2025-05-19T13:00:00+00:00,2025-05-20T05:00:00+00:00,0.8345200,0.83149,0.83149,-1.286353413751217693538106291,-1.202660284549423324393558551,5,1.6,stop,next_bar_open,False,False,
USD_CHF,long,416,2025-06-11T13:00:00+00:00,2025-06-11T21:00:00+00:00,0.8208150,0.81827,0.81827,-1.293851662654136165324403925,-1.222090508023024185171153775,3,1.7,stop,next_bar_open,False,False,
USD_CHF,short,171,2025-06-19T09:00:00+00:00,2025-06-23T05:00:00+00:00,0.8158300,0.81804,0.82183,-0.4619700748129675810473815461,-0.4502632308118592407869215849,12,1.8,time,next_bar_open,False,False,
USD_CHF,short,347,2025-07-08T17:00:00+00:00,2025-07-10T13:00:00+00:00,0.7967900,0.79781,0.79972,-0.4436394630300447474962710420,-0.4363480865045536559060804379,12,1.6,time,next_bar_open,False,False,
USD_CHF,long,397,2025-08-13T13:00:00+00:00,2025-08-15T09:00:00+00:00,0.8045800,0.80538,0.80199,0.3943480096352032580893491271,0.3835212059901026599976164157,12,1.6,time,next_bar_open,False,False,
USD_CHF,long,343,2025-08-28T13:00:00+00:00,2025-08-29T13:00:00+00:00,0.8021650,0.79919,0.79919,-1.276824034334763948497854077,-1.251266907744090892028178531,7,1.5,stop,next_bar_open,False,False,
USD_CHF,short,340,2025-09-03T09:00:00+00:00,2025-09-04T17:00:00+00:00,0.8040050,0.80701,0.80701,-1.266031399858737809940397269,-1.239142018066690623412349289,9,1.5,stop,next_bar_open,False,False,
USD_CHF,short,446,2025-10-02T17:00:00+00:00,2025-10-06T13:00:00+00:00,0.7979750,0.79521,0.80026,1.550772751851712126356559902,1.521693194897226134918271729,12,1.5,time,next_bar_open,False,False,
