timestamp,pair,fold,in_test_window,csv_mid_open,csv_mid_high,csv_mid_low,csv_mid_close,csv_bid_close,csv_ask_close,sqlite_mid_close,sqlite_bid_close,sqlite_ask_close,ohlc_match,spread_close_csv_pips,spread_close_sqlite_pips,spread_match,bespoke_atr,bespoke_adx,bt_atr,bt_adx,prior_high,prior_low,range_width_atr,sweep_distance_atr,stop_distance_atr,bespoke_raw,bt_raw,side,planned_entry_timestamp,planned_entry_price,planned_stop,bespoke_risk_decision,bespoke_risk_rejection,bt_risk_decision,bt_risk_rejection,session_gate_bespoke,session_gate_bt,spread_gate_bespoke,spread_gate_bt,margin_gate_bespoke,margin_gate_bt,open_position_before,pending_entry_before,open_position_after,pending_entry_after,trade_accepted_bespoke,trade_accepted_bt
2022-05-08T21:00:00+00:00,AUD_USD,1,False,0.706875,0.70753,0.7013,0.70131,0.70121,0.70141,0.70131,0.70121,0.70141,match,2.0,2.0,match,0.004821851470472484,17.16247963901629,0.004821851449594328,17.162399619528994,0.72496,0.705865,3.96009709484664,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,long,none,flat,none,n/a,n/a
2022-05-09T01:00:00+00:00,AUD_USD,1,False,0.70131,0.70286,0.7001949999999999,0.7008350000000001,0.70076,0.70091,0.700835,0.70076,0.70091,match,1.5,1.5,match,0.0046677906511530315,17.480879737871987,0.004667790631766172,17.480805216624123,0.72496,0.7013,5.068779165182901,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-09T05:00:00+00:00,AUD_USD,1,False,0.7008300000000001,0.70196,0.699185,0.700115,0.70004,0.70019,0.700115,0.70004,0.70019,match,1.5,1.5,match,0.004532591318927821,17.959095063155317,0.004532591300925737,17.959025638814648,0.72496,0.7001949999999999,5.4637619536936946,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-09T09:00:00+00:00,AUD_USD,1,False,0.700105,0.70282,0.698415,0.702125,0.70205,0.7022,0.70212,0.70205,0.7022,mismatch,1.5,1.5,match,0.004523477653290119,18.14563874579132,0.004523477636573898,18.14557408234658,0.72496,0.699185,5.698049592718302,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-09T13:00:00+00:00,AUD_USD,1,False,0.702125,0.70228,0.696795,0.69913,0.69905,0.69921,0.69913,0.69905,0.69921,match,1.6,1.6,match,0.004592157820912251,18.634424346867387,0.004592157805390046,18.63436409039572,0.72496,0.698415,5.780506906604261,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-09T17:00:00+00:00,AUD_USD,1,False,0.6991050000000001,0.6995199999999999,0.69451,0.6947399999999999,0.69463,0.69485,0.69474,0.69463,0.69485,match,2.2,2.2,match,0.004622003690847087,19.505712028456784,0.004622003676433611,19.505655850343135,0.72496,0.696795,6.093677522537443,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-09T21:00:00+00:00,AUD_USD,1,False,0.69503,0.69658,0.6914549999999999,0.692105,0.69202,0.69219,0.692105,0.69202,0.69219,match,1.7,1.7,match,0.004657931998643727,20.81305468753454,0.004657931985259785,20.81300228666838,0.72496,0.69451,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-10T01:00:00+00:00,AUD_USD,1,False,0.69214,0.697265,0.6910799999999999,0.696855,0.69679,0.69692,0.69686,0.69679,0.69692,mismatch,1.3,1.3,match,0.004767008284454898,21.792986769086916,0.004767008272026951,21.792937896192115,0.72496,0.6914549999999999,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-10T05:00:00+00:00,AUD_USD,1,False,0.6968449999999999,0.69865,0.69409,0.696585,0.69652,0.69665,0.696585,0.69652,0.69665,match,1.3,1.3,match,0.004752221978422406,22.229943208477668,0.004752221966882169,22.229897650822704,0.72496,0.6910799999999999,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-10T09:00:00+00:00,AUD_USD,1,False,0.6966,0.697695,0.694685,0.6964250000000001,0.69635,0.6965,0.696425,0.69635,0.6965,match,1.5,1.5,match,0.004627777551392231,22.635688473626224,0.004627777540676298,22.63564599440825,0.72496,0.6910799999999999,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-10T13:00:00+00:00,AUD_USD,1,False,0.696425,0.6981550000000001,0.69172,0.6922999999999999,0.69221,0.69239,0.6923,0.69221,0.69239,match,1.8,1.8,match,0.004756864869149935,23.573192624796146,0.004756864859199425,23.57315299295221,0.72496,0.6910799999999999,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-10T17:00:00+00:00,AUD_USD,1,False,0.6923,0.695855,0.691395,0.694025,0.69393,0.69412,0.694025,0.69393,0.69412,match,1.9,1.9,match,0.004735660235639227,24.50196745351046,0.004735660226399468,24.501930464920747,0.72261,0.6910799999999999,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-10T21:00:00+00:00,AUD_USD,1,False,0.69386,0.6947399999999999,0.692925,0.694215,0.69413,0.6943,0.694215,0.69413,0.6943,match,1.7,1.7,match,0.004527041647379275,25.364401223030892,0.004527041638799498,25.364366688891533,0.71883,0.6910799999999999,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-11T01:00:00+00:00,AUD_USD,1,False,0.69423,0.69642,0.693585,0.696295,0.69622,0.69637,0.696295,0.69622,0.69637,match,1.5,1.5,match,0.00440618152970933,25.47545660289881,0.0044061815217423935,25.475424395359997,0.7135400000000001,0.6910799999999999,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-11T05:00:00+00:00,AUD_USD,1,False,0.696295,0.70079,0.6952149999999999,0.70042,0.70035,0.70049,0.70042,0.70035,0.70049,match,1.4,1.4,match,0.004489668563301528,24.079807751286072,0.004489668555903659,24.079777789360886,0.7135400000000001,0.6910799999999999,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-11T09:00:00+00:00,AUD_USD,1,False,0.70042,0.7021,0.692775,0.69328,0.6932,0.69336,0.69328,0.6932,0.69336,match,1.6,1.6,match,0.004835049380208556,23.391372072635107,0.004835049373339105,23.39134417801762,0.7135400000000001,0.6910799999999999,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-11T13:00:00+00:00,AUD_USD,1,False,0.69325,0.70536,0.693125,0.6955899999999999,0.69551,0.69567,0.69559,0.69551,0.69567,match,1.6,1.6,match,0.00536361728162223,21.811042284265053,0.005363617275243454,21.811016349024424,0.7135400000000001,0.6910799999999999,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-11T17:00:00+00:00,AUD_USD,1,False,0.6955849999999999,0.6963,0.69299,0.6940200000000001,0.69394,0.6941,0.69402,0.69394,0.6941,match,1.6,1.6,match,0.00521693033293493,20.379615953284674,0.005216930327011781,20.37959183644057,0.7135400000000001,0.6910799999999999,,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
2022-05-11T21:00:00+00:00,AUD_USD,1,False,0.69371,0.6945049999999999,0.6911149999999999,0.69383,0.69375,0.69391,0.69383,0.69375,0.69391,match,1.6,1.6,match,0.005086435309153864,19.548436739776157,0.005086435303653798,19.54841429853132,0.71174,0.6910799999999999,4.061783694136266,,,none,none,none,,,,n/a,,n/a,,pass,pass,pass,pass,pass,pass,flat,none,flat,none,n/a,n/a
