timestamp,instrument,granularity,split,strategy_version,side,rejection_code,rejection_reason,spread_pips,atr_pips,stop_distance_pips,hour_utc,day_of_week,session
2020-11-26T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 3.1 > cap 1.5 pips,3.1,69.47427543108518,140.5,22,Thu,Asia/late
2020-11-26T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,3.1,69.47427543108518,140.5,22,Thu,Asia/late
2020-11-30T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,1.5,76.12909463190498,153.0,22,Mon,Asia/late
2020-12-01T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 2.4 > cap 1.5 pips,2.4,76.31630215819753,153.8,22,Tue,Asia/late
2020-12-01T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,2.4,76.31630215819753,153.8,22,Tue,Asia/late
2020-12-02T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 2.7 > cap 1.5 pips,2.7,76.1187091468977,153.6,22,Wed,Asia/late
2020-12-02T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,2.7,76.1187091468977,153.6,22,Wed,Asia/late
2020-12-15T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 3.4 > cap 1.5 pips,3.4,72.92446555503841,147.5,22,Tue,Asia/late
2020-12-15T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,3.4,72.92446555503841,147.5,22,Tue,Asia/late
2020-12-16T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 5.8 > cap 1.5 pips,5.8,73.63700372967845,150.2,22,Wed,Asia/late
2020-12-16T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,5.8,73.63700372967845,150.2,22,Wed,Asia/late
2020-12-29T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 3.1 > cap 1.5 pips,3.1,72.59333323809435,146.7,22,Tue,Asia/late
2020-12-29T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,3.1,72.59333323809435,146.7,22,Tue,Asia/late
2021-01-05T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 7.6 > cap 1.5 pips,7.6,75.51120472233477,154.8,22,Tue,Asia/late
2021-01-05T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TO_ATR,spread/atr 10.06% > 8.0%,7.6,75.51120472233477,154.8,22,Tue,Asia/late
2021-01-05T22:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,7.6,75.51120472233477,154.8,22,Tue,Asia/late
2021-04-18T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 2.2 > cap 1.5 pips,2.2,63.99292776488773,129.1,21,Sun,Asia/late
2021-04-18T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,2.2,63.99292776488773,129.1,21,Sun,Asia/late
2021-04-22T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 3.5 > cap 1.5 pips,3.5,64.92814868526014,131.6,21,Thu,Asia/late
2021-04-22T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,3.5,64.92814868526014,131.6,21,Thu,Asia/late
2021-04-27T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 5.1 > cap 1.5 pips,5.1,63.4437473256255,129.4,21,Tue,Asia/late
2021-04-27T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TO_ATR,spread/atr 8.04% > 8.0%,5.1,63.4437473256255,129.4,21,Tue,Asia/late
2021-04-27T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,5.1,63.4437473256255,129.4,21,Tue,Asia/late
2021-05-06T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 2.7 > cap 1.5 pips,2.7,68.75480964569506,138.9,21,Thu,Asia/late
2021-05-06T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,2.7,68.75480964569506,138.9,21,Thu,Asia/late
2021-05-17T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 2.6 > cap 1.5 pips,2.6,67.621319232825,136.5,21,Mon,Asia/late
2021-05-17T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,2.6,67.621319232825,136.5,21,Mon,Asia/late
2021-05-24T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SPREAD_TOO_WIDE,spread 1.9 > cap 1.5 pips,1.9,67.40831430340248,135.8,21,Mon,Asia/late
2021-05-24T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,long,SESSION_BLOCKED,inside blocked session window,1.9,67.40831430340248,135.8,21,Mon,Asia/late
2021-08-08T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,short,SESSION_BLOCKED,inside blocked session window,1.4,56.20866776005565,113.1,21,Sun,Asia/late
2021-08-09T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,short,SPREAD_TOO_WIDE,spread 1.7 > cap 1.5 pips,1.7,54.57947720576605,110.0,21,Mon,Asia/late
2021-08-09T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,short,SESSION_BLOCKED,inside blocked session window,1.7,54.57947720576605,110.0,21,Mon,Asia/late
2021-08-18T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,short,SESSION_BLOCKED,inside blocked session window,1.4,53.59795285096615,107.9,21,Wed,Asia/late
2021-09-21T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,short,SESSION_BLOCKED,inside blocked session window,1.4,48.85629457438847,98.4,21,Tue,Asia/late
2021-09-28T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,short,SPREAD_TOO_WIDE,spread 1.8 > cap 1.5 pips,1.8,52.193181935741855,105.3,21,Tue,Asia/late
2021-09-28T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,short,SESSION_BLOCKED,inside blocked session window,1.8,52.193181935741855,105.3,21,Tue,Asia/late
2021-09-29T21:00:00+00:00,EUR_USD,D,train,0.1.0-baseline-frozen,short,SPREAD_TOO_WIDE,spread 2.7 > cap 1.5 pips,2.7,51.84366894033165,105.0,21,Wed,Asia/late
