instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing
USD_CHF,long,238,2024-12-17T10:00:00+00:00,2024-12-18T10:00:00+00:00,0.895640,0.89336,0.89087,-0.6074147040386854123757499776,-0.5350445748451327558231153900,6,1.6,time,signal_bar_close
USD_CHF,short,227,2024-12-23T10:00:00+00:00,2024-12-24T10:00:00+00:00,0.897155,0.89991,0.90214,-0.6949417163938616083830605283,-0.6141258280514332498668344490,6,1.3,time,signal_bar_close
USD_CHF,long,244,2025-01-03T10:00:00+00:00,2025-01-06T10:00:00+00:00,0.909530,0.90482,0.90482,-1.270131075794080590614707898,-1.105192192922349196525275746,6,1.6,stop,signal_bar_close
USD_CHF,long,250,2025-01-14T02:00:00+00:00,2025-01-14T22:00:00+00:00,0.916280,0.91165,0.91165,-1.269675862447211100751384852,-1.096912192179016069763615423,5,1.6,stop,signal_bar_close
USD_CHF,short,239,2025-01-15T14:00:00+00:00,2025-01-16T14:00:00+00:00,0.912950,0.91095,0.91775,0.5247269334211537406004720347,0.4573979545163474028944142562,6,1.4,time,signal_bar_close
USD_CHF,long,257,2025-02-13T02:00:00+00:00,2025-02-13T06:00:00+00:00,0.911520,0.90705,0.90705,-1.266512320158756408136265917,-1.102475056501846645719640593,1,1.6,stop,signal_bar_close
USD_CHF,long,268,2025-02-18T02:00:00+00:00,2025-02-19T02:00:00+00:00,0.903350,0.90285,0.89910,-0.1484188957191117018330841225,-0.1303063175760418804504689399,6,1.6,time,signal_bar_close
USD_CHF,short,266,2025-02-24T06:00:00+00:00,2025-02-25T06:00:00+00:00,0.899040,0.89635,0.90329,0.7982819211245607184693479110,0.7061317303180545939578486608,6,1.6,time,signal_bar_close
USD_CHF,long,249,2025-02-27T14:00:00+00:00,2025-02-28T14:00:00+00:00,0.899460,0.90184,0.89490,0.6571232147609332032289541382,0.5787388279089456098331520276,6,1.8,time,signal_bar_close
USD_CHF,long,254,2025-03-04T02:00:00+00:00,2025-03-04T06:00:00+00:00,0.896155,0.89169,0.89169,-1.271865782951474167031143110,-1.121465980329486705020803194,1,1.7,stop,signal_bar_close
USD_CHF,long,224,2025-03-05T06:00:00+00:00,2025-03-06T06:00:00+00:00,0.885880,0.88597,0.88093,0.02275472081447453074031852094,0.02052193435648857389999866607,6,1.4,time,signal_bar_close
USD_CHF,long,241,2025-03-21T05:00:00+00:00,2025-03-24T05:00:00+00:00,0.883745,0.88226,0.87914,-0.4056457280166844240926710947,-0.3655108131759042571376693155,6,1.5,time,signal_bar_close
USD_CHF,short,250,2025-03-24T13:00:00+00:00,2025-03-25T13:00:00+00:00,0.883265,0.88161,0.88770,0.4693118272251902768797994578,0.4232801147465075777946331074,6,1.5,time,signal_bar_close
USD_CHF,short,111,2025-04-21T05:00:00+00:00,2025-04-22T05:00:00+00:00,0.804990,0.81068,0.81398,-0.7790866926530813637933586619,-0.7807340414806054412744477466,6,1.6,time,signal_bar_close
USD_CHF,short,106,2025-04-23T09:00:00+00:00,2025-04-24T09:00:00+00:00,0.822485,0.82569,0.83214,-0.4114498177282030786372609575,-0.4020302489942673936050936141,6,1.7,time,signal_bar_close
USD_CHF,long,141,2025-04-30T01:00:00+00:00,2025-05-01T01:00:00+00:00,0.823760,0.82742,0.81651,0.6236977592999927485436658529,0.6101225329420325248654104699,6,1.6,time,signal_bar_close
USD_CHF,short,135,2025-05-05T09:00:00+00:00,2025-05-06T09:00:00+00:00,0.822680,0.82429,0.83026,-0.2636814713268388552572516954,-0.2576775836282994774330613656,6,1.6,time,signal_bar_close
USD_CHF,long,143,2025-05-08T01:00:00+00:00,2025-05-09T01:00:00+00:00,0.824290,0.83124,0.81711,1.195623405995861604350127520,1.164485075088008263387154995,6,1.6,time,signal_bar_close
USD_CHF,long,157,2025-05-19T05:00:00+00:00,2025-05-20T05:00:00+00:00,0.833525,0.8318,0.82689,-0.3255890839144025006011060351,-0.3125570190069094126410379575,6,1.9,time,signal_bar_close
USD_CHF,short,173,2025-05-23T09:00:00+00:00,2025-05-26T09:00:00+00:00,0.823100,0.82293,0.82907,0.03573815512862576403825355741,0.03460283607694131935036798386,6,1.6,time,signal_bar_close
USD_CHF,long,157,2025-05-29T09:00:00+00:00,2025-05-30T09:00:00+00:00,0.824580,0.82252,0.81801,-0.3932062442250644361231337840,-0.3812021873455529730032610922,6,1.4,time,signal_bar_close
