instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips,protective_stop_armed,protective_stop_arm_time,protective_stop_arm_mfe_r,protective_stop_exit,thesis_invalidation_exit,zscore_at_exit
AUD_USD,short,984,2021-11-29T19:45:00+00:00,2021-11-30T00:00:00+00:00,0.712690,0.71403,0.71403,-1.318560,-1,3,1.4,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,1021,2021-11-30T05:15:00+00:00,2021-11-30T12:15:00+00:00,0.712565,0.71385,0.71385,-1.311985,-1,29,1.3,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,767,2021-11-30T15:45:00+00:00,2021-12-01T02:15:00+00:00,0.712965,0.71464,0.71464,-1.284725,-1,32,1.1,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,789,2021-12-02T02:15:00+00:00,2021-12-02T10:45:00+00:00,0.711220,0.71063,0.71285,0.465510,0.3619631901840490797546012270,32,1.2,time,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,795,2021-12-02T15:45:00+00:00,2021-12-03T03:30:00+00:00,0.709900,0.7072,0.71152,2.146500,1.666666666666666666666666667,32,1.2,time,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,1103,2021-12-03T13:15:00+00:00,2021-12-03T13:30:00+00:00,0.705550,0.70675,0.70675,-1.323600,-1,2,1.4,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,782,2021-12-03T14:15:00+00:00,2021-12-06T01:00:00+00:00,0.704850,0.70152,0.70650,2.604060,2.018181818181818181818181818,32,1.2,time,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,781,2021-12-14T09:45:00+00:00,2021-12-14T11:45:00+00:00,0.711840,0.71350,0.71350,-1.296460,-1,7,1.2,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,809,2021-12-17T16:45:00+00:00,2021-12-20T06:00:00+00:00,0.714870,0.71054,0.71648,3.502970,2.689440993788819875776397516,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,1141,2021-12-22T02:15:00+00:00,2021-12-22T09:30:00+00:00,0.714235,0.71541,0.71541,-1.340675,-1,12,1.5,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,777,2022-01-06T11:30:00+00:00,2022-01-06T20:15:00+00:00,0.716615,0.71619,0.71828,0.330225,0.2552552552552552552552552553,32,1.1,time,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,599,2022-01-07T15:45:00+00:00,2022-01-07T16:30:00+00:00,0.715675,0.71782,0.71782,-1.284855,-1,4,1.1,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,833,2022-01-10T16:45:00+00:00,2022-01-11T00:00:00+00:00,0.716505,0.71807,0.71807,-1.303645,-1,15,1.3,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,930,2022-01-21T07:00:00+00:00,2022-01-21T10:45:00+00:00,0.719110,0.72051,0.72051,-1.302000,-1,15,1.2,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,781,2022-01-21T14:45:00+00:00,2022-01-24T01:00:00+00:00,0.719465,0.71784,0.72113,1.269125,0.9759759759759759759759759760,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
AUD_USD,short,778,2022-03-15T15:15:00+00:00,2022-03-16T00:45:00+00:00,0.720710,0.71816,0.72238,1.983900,1.526946107784431137724550898,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,862,2022-03-18T12:30:00+00:00,2022-03-18T12:45:00+00:00,0.738630,0.73711,0.73711,-1.310240,-1,2,1.4,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,685,2022-03-18T14:00:00+00:00,2022-03-20T23:15:00+00:00,0.738160,0.74064,0.73625,1.698800,1.298429319371727748691099476,32,1.8,time,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,1098,2022-03-21T07:15:00+00:00,2022-03-21T07:15:00+00:00,0.740590,0.73939,0.73939,-1.317600,-1,1,1.2,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,717,2022-03-21T20:00:00+00:00,2022-03-22T00:45:00+00:00,0.740040,0.73822,0.73822,-1.304940,-1,11,1.6,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,922,2022-03-22T03:30:00+00:00,2022-03-22T05:15:00+00:00,0.739630,0.73821,0.73821,-1.309240,-1,8,1.4,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,833,2022-03-22T08:15:00+00:00,2022-03-22T16:00:00+00:00,0.739670,0.74351,0.73811,3.198720,2.461538461538461538461538462,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,899,2022-03-24T05:30:00+00:00,2022-03-24T08:00:00+00:00,0.748720,0.74726,0.74726,-1.312540,-1,11,1.4,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,910,2022-03-24T08:45:00+00:00,2022-03-24T08:45:00+00:00,0.748185,0.74675,0.74675,-1.305850,-1,1,1.3,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,907,2022-03-24T10:00:00+00:00,2022-03-24T17:45:00+00:00,0.748050,0.75048,0.74661,2.204010,1.6875,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,867,2022-03-25T10:15:00+00:00,2022-03-25T15:45:00+00:00,0.751325,0.74982,0.74982,-1.304835,-1,23,1.3,stop,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,1483,2022-04-05T04:45:00+00:00,2022-04-05T12:30:00+00:00,0.759635,0.76292,0.75873,4.871655,3.629834254143646408839779006,32,1.3,time,next_bar_open,False,False,,False,,,False,False,
AUD_USD,long,953,2022-04-06T00:15:00+00:00,2022-04-06T00:45:00+00:00,0.759200,0.75782,0.75782,-1.315140,-1,3,1.2,stop,next_bar_open,False,False,,False,,,False,False,
