instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips,protective_stop_armed,protective_stop_arm_time,protective_stop_arm_mfe_r,protective_stop_exit,thesis_invalidation_exit,zscore_at_exit
NZD_USD,short,672,2021-08-19T16:30:00+00:00,2021-08-20T05:15:00+00:00,0.683745,0.68252,0.68568,0.823200,0.6330749354005167958656330749,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,1070,2021-09-01T00:15:00+00:00,2021-09-01T00:45:00+00:00,0.705625,0.70439,0.70439,-1.321450,-1,3,1.3,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,1032,2021-09-01T12:45:00+00:00,2021-09-02T01:45:00+00:00,0.705445,0.7062,0.70416,0.779160,0.5875486381322957198443579767,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,1214,2021-09-06T11:45:00+00:00,2021-09-06T14:30:00+00:00,0.714565,0.71346,0.71346,-1.341470,-1,12,1.5,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,982,2021-09-09T13:00:00+00:00,2021-09-09T17:30:00+00:00,0.712375,0.71103,0.71103,-1.320790,-1,19,1.5,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,949,2021-09-10T02:15:00+00:00,2021-09-10T10:00:00+00:00,0.710970,0.71466,0.70958,3.501810,2.654676258992805755395683453,32,1.6,time,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,632,2021-09-30T16:15:00+00:00,2021-09-30T17:45:00+00:00,0.688475,0.69054,0.69054,-1.305080,-1,7,1.7,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,961,2021-10-01T07:45:00+00:00,2021-10-01T08:30:00+00:00,0.688575,0.68997,0.68997,-1.340595,-1,4,1.9,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,1164,2021-10-21T11:00:00+00:00,2021-10-21T12:15:00+00:00,0.718265,0.71711,0.71711,-1.344420,-1,6,1.7,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,956,2021-10-21T14:45:00+00:00,2021-10-21T15:30:00+00:00,0.717930,0.71655,0.71655,-1.319280,-1,4,1.6,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,1059,2021-10-22T00:30:00+00:00,2021-10-22T08:15:00+00:00,0.715740,0.71814,0.71448,2.541600,1.904761904761904761904761905,32,1.8,time,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,1186,2021-10-25T07:00:00+00:00,2021-10-25T09:00:00+00:00,0.716355,0.71522,0.71522,-1.346110,-1,9,1.7,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,887,2021-10-25T13:15:00+00:00,2021-10-26T00:45:00+00:00,0.715795,0.71674,0.71431,0.838215,0.6363636363636363636363636364,32,1.7,time,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,808,2021-10-27T18:30:00+00:00,2021-10-27T19:00:00+00:00,0.718345,0.71672,0.71672,-1.313000,-1,3,1.7,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,868,2021-10-28T02:15:00+00:00,2021-10-28T10:15:00+00:00,0.716895,0.7172,0.71538,0.264740,0.2013201320132013201320132013,32,1.7,time,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,1018,2021-10-29T04:00:00+00:00,2021-10-29T08:30:00+00:00,0.718855,0.71755,0.71755,-1.328490,-1,18,1.7,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,622,2021-11-04T02:45:00+00:00,2021-11-04T04:45:00+00:00,0.717065,0.71498,0.71498,-1.296870,-1,8,1.9,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,1012,2021-11-05T05:15:00+00:00,2021-11-05T13:15:00+00:00,0.709235,0.71018,0.71054,-0.956340,-0.7241379310344827586206896552,32,1.7,time,next_bar_open,False,False,,False,,,False,False,
NZD_USD,long,816,2021-11-08T08:45:00+00:00,2021-11-08T16:45:00+00:00,0.713815,0.71722,0.71222,2.778480,2.134796238244514106583072100,32,1.7,time,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,1042,2021-11-12T15:00:00+00:00,2021-11-12T15:00:00+00:00,0.702050,0.70333,0.70333,-1.333760,-1,1,1.8,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,997,2021-11-16T01:30:00+00:00,2021-11-16T02:45:00+00:00,0.704880,0.70620,0.70620,-1.316040,-1,4,1.6,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,927,2021-11-17T09:45:00+00:00,2021-11-17T17:30:00+00:00,0.700370,0.70026,0.70180,0.101970,0.07692307692307692307692307692,32,2.0,time,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,785,2021-11-19T14:00:00+00:00,2021-11-19T14:15:00+00:00,0.700725,0.70237,0.70237,-1.291325,-1,2,1.5,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,732,2021-11-19T16:00:00+00:00,2021-11-22T03:30:00+00:00,0.701170,0.69912,0.70294,1.500600,1.158192090395480225988700565,32,1.8,time,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,701,2021-11-23T02:00:00+00:00,2021-11-23T09:45:00+00:00,0.695095,0.69333,0.69694,1.237265,0.9566395663956639566395663957,32,1.7,time,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,699,2021-11-23T15:30:00+00:00,2021-11-23T15:45:00+00:00,0.692785,0.69464,0.69464,-1.296645,-1,2,1.7,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,689,2021-11-23T18:30:00+00:00,2021-11-23T23:30:00+00:00,0.693795,0.69568,0.69568,-1.298765,-1,10,1.9,stop,next_bar_open,False,False,,False,,,False,False,
NZD_USD,short,799,2021-11-24T07:45:00+00:00,2021-11-24T08:45:00+00:00,0.690745,0.69236,0.69236,-1.290385,-1,5,1.5,stop,next_bar_open,False,False,,False,,,False,False,
