instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips,protective_stop_armed,protective_stop_arm_time,protective_stop_arm_mfe_r,protective_stop_exit,thesis_invalidation_exit,zscore_at_exit
GBP_USD,short,274,2022-07-13T18:15:00+00:00,2022-07-14T03:15:00+00:00,1.190425,1.18838,1.19497,0.560330,0.4499449944994499449944994499,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,413,2022-07-14T10:30:00+00:00,2022-07-14T18:15:00+00:00,1.184400,1.18276,1.18745,0.677320,0.5377049180327868852459016393,32,1.8,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,555,2022-07-15T00:30:00+00:00,2022-07-15T01:45:00+00:00,1.182140,1.18445,1.18445,-1.282050,-1,6,2.0,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,596,2022-07-15T03:30:00+00:00,2022-07-15T10:45:00+00:00,1.182820,1.18498,1.18498,-1.287360,-1,30,2.2,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,542,2022-07-20T07:30:00+00:00,2022-07-20T07:45:00+00:00,1.202000,1.19966,1.19966,-1.268280,-1,2,1.8,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,455,2022-07-20T09:15:00+00:00,2022-07-20T10:30:00+00:00,1.201255,1.19849,1.19849,-1.258075,-1,6,1.9,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,372,2022-08-05T18:00:00+00:00,2022-08-08T03:00:00+00:00,1.207135,1.20715,1.21051,-0.005580,-0.004444444444444444444444444444,32,2.3,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,546,2022-08-08T08:45:00+00:00,2022-08-08T10:45:00+00:00,1.208095,1.21040,1.21040,-1.258530,-1,9,1.7,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,605,2022-08-09T12:15:00+00:00,2022-08-09T14:45:00+00:00,1.211010,1.20893,1.20893,-1.258400,-1,11,1.6,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,531,2022-08-09T15:00:00+00:00,2022-08-10T00:00:00+00:00,1.208640,1.2076,1.21100,0.552240,0.4406779661016949152542372881,32,1.8,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,732,2022-08-11T04:15:00+00:00,2022-08-11T05:00:00+00:00,1.220185,1.21843,1.21843,-1.284660,-1,4,2.1,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,748,2022-08-11T05:45:00+00:00,2022-08-11T13:30:00+00:00,1.219860,1.22309,1.21815,2.416040,1.888888888888888888888888889,32,2.0,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,371,2022-08-11T15:45:00+00:00,2022-08-11T18:30:00+00:00,1.222870,1.21952,1.21952,-1.242850,-1,12,1.8,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,long,790,2022-08-12T03:15:00+00:00,2022-08-12T07:45:00+00:00,1.219190,1.21755,1.21755,-1.295600,-1,19,2.2,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,385,2022-08-23T09:30:00+00:00,2022-08-23T13:30:00+00:00,1.17570,1.17893,1.17893,-1.24355,-1,17,2,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,350,2022-08-24T16:30:00+00:00,2022-08-25T01:00:00+00:00,1.178915,1.18116,1.18244,-0.785750,-0.6368794326241134751773049645,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,373,2022-08-25T15:15:00+00:00,2022-08-26T00:15:00+00:00,1.182005,1.18188,1.18531,0.046625,0.03782148260211800302571860817,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,288,2022-08-26T14:30:00+00:00,2022-08-29T00:45:00+00:00,1.182365,1.16799,1.18663,4.140000,3.370457209847596717467760844,32,2.1,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,356,2022-08-29T15:00:00+00:00,2022-08-29T17:00:00+00:00,1.169055,1.17253,1.17253,-1.237100,-1,9,1.5,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,444,2022-08-30T10:45:00+00:00,2022-08-30T18:30:00+00:00,1.171760,1.16564,1.17458,2.717280,2.170212765957446808510638298,32,2.0,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,727,2022-08-31T07:15:00+00:00,2022-08-31T15:00:00+00:00,1.166155,1.1635,1.16791,1.930185,1.512820512820512820512820513,32,1.7,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,339,2022-08-31T16:30:00+00:00,2022-09-01T01:15:00+00:00,1.162965,1.15801,1.16665,1.679745,1.344640434192672998643147897,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,451,2022-09-01T09:15:00+00:00,2022-09-01T17:00:00+00:00,1.159285,1.15409,1.16209,2.342945,1.852049910873440285204991087,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,336,2022-09-02T16:30:00+00:00,2022-09-05T01:15:00+00:00,1.154330,1.14828,1.15809,2.032800,1.609042553191489361702127660,32,2.2,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,510,2022-09-05T11:30:00+00:00,2022-09-05T13:45:00+00:00,1.149025,1.15155,1.15155,-1.287750,-1,10,2.1,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,331,2022-09-06T16:15:00+00:00,2022-09-07T01:00:00+00:00,1.153980,1.14791,1.15777,2.009170,1.601583113456464379947229551,32,1.6,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,473,2022-09-07T09:15:00+00:00,2022-09-07T17:00:00+00:00,1.148760,1.15083,1.15146,-0.979110,-0.7666666666666666666666666667,32,1.8,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,685,2022-09-08T00:15:00+00:00,2022-09-08T08:00:00+00:00,1.151095,1.14999,1.15299,0.756925,0.5831134564643799472295514512,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,364,2022-09-08T12:45:00+00:00,2022-09-08T20:30:00+00:00,1.151635,1.15011,1.15513,0.555100,0.4363376251788268955650929900,32,2.1,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,507,2022-09-13T12:45:00+00:00,2022-09-13T20:30:00+00:00,1.159065,1.14964,1.16159,4.778475,3.732673267326732673267326733,32,1.7,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,667,2022-09-19T01:45:00+00:00,2022-09-19T09:30:00+00:00,1.141890,1.13651,1.14387,3.588460,2.717171717171717171717171717,32,2.2,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,706,2022-09-20T01:30:00+00:00,2022-09-20T06:30:00+00:00,1.142910,1.14481,1.14481,-1.341400,-1,21,2.4,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,236,2022-09-21T19:30:00+00:00,2022-09-22T04:00:00+00:00,1.129165,1.12368,1.13457,1.294460,1.014801110083256244218316374,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,292,2022-09-22T11:15:00+00:00,2022-09-22T12:15:00+00:00,1.128545,1.13296,1.13296,-1.289180,-1,5,2.3,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,263,2022-09-22T13:15:00+00:00,2022-09-22T21:30:00+00:00,1.130405,1.12583,1.13525,1.203225,0.9442724458204334365325077399,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,114,2022-09-26T10:00:00+00:00,2022-09-26T11:30:00+00:00,1.068195,1.07927,1.07927,-1.262550,-1,7,2.5,stop,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,117,2022-09-26T15:00:00+00:00,2022-09-26T23:45:00+00:00,1.078665,1.07679,1.08944,0.219375,0.1740139211136890951276102088,32,1.9,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,264,2022-09-27T12:00:00+00:00,2022-09-27T19:45:00+00:00,1.078740,1.07197,1.08358,1.787280,1.398760330578512396694214876,32,1.8,time,next_bar_open,False,False,,False,,,False,False,
GBP_USD,short,331,2022-09-28T07:00:00+00:00,2022-09-28T07:15:00+00:00,1.064170,1.06806,1.06806,-1.287590,-1,2,1.8,stop,next_bar_open,False,False,,False,,,False,False,
