instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips,protective_stop_armed,protective_stop_arm_time,protective_stop_arm_mfe_r,protective_stop_exit,thesis_invalidation_exit,zscore_at_exit
EUR_USD,short,950,2021-09-21T17:15:00+00:00,2021-09-22T05:15:00+00:00,1.172410,1.17256,1.17375,-0.142500,-0.1119402985074626865671641791,32,1.2,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1157,2021-09-22T10:00:00+00:00,2021-09-22T14:00:00+00:00,1.172750,1.17386,1.17386,-1.284270,-1,17,1.2,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,836,2021-09-23T10:15:00+00:00,2021-09-23T12:30:00+00:00,1.171535,1.17306,1.17306,-1.274900,-1,10,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,902,2021-09-24T17:00:00+00:00,2021-09-27T04:15:00+00:00,1.171490,1.1725,1.17290,-0.911020,-0.7163120567375886524822695035,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1022,2021-09-27T11:30:00+00:00,2021-09-27T12:30:00+00:00,1.169595,1.17084,1.17084,-1.272390,-1,5,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,786,2021-09-27T15:00:00+00:00,2021-09-28T02:45:00+00:00,1.169865,1.16942,1.17146,0.349770,0.2789968652037617554858934169,32,1.3,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1136,2021-09-29T01:00:00+00:00,2021-09-29T09:00:00+00:00,1.167985,1.16679,1.16912,1.357520,1.052863436123348017621145374,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,741,2021-10-01T14:45:00+00:00,2021-10-03T22:00:00+00:00,1.158845,1.16054,1.16054,-1.255995,-1,25,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1158,2021-10-04T01:00:00+00:00,2021-10-04T08:00:00+00:00,1.160150,1.16126,1.16126,-1.285380,-1,27,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1320,2021-10-05T07:45:00+00:00,2021-10-05T08:15:00+00:00,1.159510,1.16048,1.16048,-1.280400,-1,3,1.2,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1079,2021-10-05T12:00:00+00:00,2021-10-05T15:15:00+00:00,1.159660,1.16083,1.16083,-1.262430,-1,14,1.2,stop,next_bar_open,False,False,,False,,,False,False,
