time_utc,split,session,spread_pips,atr_pips,spread_to_atr,range_pct,atr_pct,bandwidth_pct,realized_vol_pct,inside_bar_count,fwd_range_pips_h8,fwd_signed_move_pips_h8,breakout_any_h8,breakout_followthrough_h8,false_breakout_h8
2021-06-01 00:00:00+00:00,train,tokyo,1.3999999999995794,,,,,,,0.0,13.100000000000023,-4.599999999999227,False,False,False
2021-06-01 00:15:00+00:00,train,tokyo,1.3999999999995794,,,,,,,0.0,13.100000000000023,-2.899999999999636,False,False,False
2021-06-01 00:30:00+00:00,train,tokyo,1.099999999999568,,,,,,,0.0,11.400000000000432,0.19999999999953388,False,False,False
2021-06-01 00:45:00+00:00,train,tokyo,1.300000000000523,,,,,,,0.0,11.400000000000432,-1.8000000000000682,False,False,False
2021-06-01 01:00:00+00:00,train,tokyo,1.2000000000000455,,,,,,,0.0,11.80000000000092,4.999999999999716,False,False,False
2021-06-01 01:15:00+00:00,train,tokyo,1.3999999999995794,,,,,,,0.0,13.300000000000978,5.999999999998806,False,False,False
2021-06-01 01:30:00+00:00,train,tokyo,1.2999999999991019,,,,,,,0.0,9.000000000000341,6.799999999999784,False,False,False
2021-06-01 01:45:00+00:00,train,tokyo,1.300000000000523,,,,,,,0.0,8.99999999999892,4.099999999999682,False,False,False
2021-06-01 02:00:00+00:00,train,tokyo,1.3999999999995794,,,,,,,0.0,10.000000000000853,5.19999999999925,False,False,False
2021-06-01 02:15:00+00:00,train,tokyo,1.4000000000010004,,,,,,,0.0,9.600000000000364,6.099999999999284,False,False,False
2021-06-01 02:30:00+00:00,train,tokyo,1.2000000000000455,,,,,,,0.0,11.400000000000432,7.30000000000075,False,False,False
2021-06-01 02:45:00+00:00,train,tokyo,1.100000000000989,,,,,,,0.0,12.600000000000477,12.199999999999989,False,False,False
2021-06-01 03:00:00+00:00,train,tokyo,1.2000000000000455,,,,,,,0.0,9.799999999999898,3.900000000000148,False,False,False
2021-06-01 03:15:00+00:00,train,tokyo,1.3999999999995794,6.746720443866338,0.20750822738955557,,,,,0.0,9.799999999999898,4.7000000000011255,False,False,False
2021-06-01 03:30:00+00:00,train,tokyo,1.2999999999991019,6.379097555018781,0.20379058147124926,,,,,0.0,9.40000000000083,8.00000000000125,False,False,False
2021-06-01 03:45:00+00:00,train,tokyo,1.3999999999995794,6.109162015374555,0.229163999330233,,,,,0.0,9.300000000000352,2.400000000000091,False,False,False
2021-06-01 04:00:00+00:00,train,tokyo,1.4000000000010004,5.994221871419242,0.23355825493818846,,,,,0.0,9.600000000000364,3.6000000000001364,False,False,False
2021-06-01 04:15:00+00:00,train,tokyo,1.2999999999991019,5.751777452032127,0.22601708964588094,,,,,1.0,11.599999999999966,-4.599999999999227,True,False,True
2021-06-01 04:30:00+00:00,train,tokyo,1.3999999999995794,5.640936205458416,0.24818575303951823,,,,,0.0,11.599999999999966,-3.6000000000001364,True,False,True
2021-06-01 04:45:00+00:00,train,tokyo,1.5000000000000568,5.473726476497109,0.2740363455208628,,,,,0.0,11.599999999999966,-3.7999999999996703,True,False,True
2021-06-01 05:00:00+00:00,train,tokyo,1.3999999999995794,5.518460299604408,0.2536939515719518,,,,,0.0,12.199999999999989,3.7999999999996703,True,False,True
2021-06-01 05:15:00+00:00,train,tokyo,1.3999999999995794,5.309998849632637,0.26365354111073597,,,,,1.0,12.199999999999989,-3.900000000000148,True,False,True
2021-06-01 05:30:00+00:00,train,tokyo,1.300000000000523,5.259284646087496,0.24718190542655327,,,,,0.0,12.199999999999989,-3.2000000000010687,True,False,True
2021-06-01 05:45:00+00:00,train,tokyo,1.3999999999995794,5.255050028509865,0.2664104037838374,,,,,0.0,12.199999999999989,1.5000000000000568,True,False,True
2021-06-01 06:00:00+00:00,train,off_hours,1.2000000000000455,5.201117883616316,0.23071963121237513,,,,,0.0,17.499999999999716,10.999999999999943,True,True,False
2021-06-01 06:15:00+00:00,train,off_hours,1.5000000000000568,5.386752320500785,0.27846091870446493,,,,,0.0,21.79999999999893,19.40000000000026,True,True,False
2021-06-01 06:30:00+00:00,train,off_hours,1.3999999999995794,5.316270011893564,0.2633425309225262,,,,,1.0,21.599999999999397,13.100000000000023,True,True,False
2021-06-01 06:45:00+00:00,train,off_hours,1.2000000000000455,5.179393582472638,0.23168735507201335,,,,,0.0,21.599999999999397,10.200000000000387,True,True,False
2021-06-01 07:00:00+00:00,train,london,0.9999999999990905,5.30943689801036,0.18834389017295355,,,,,0.0,21.599999999999397,7.800000000000296,True,True,False
2021-06-01 07:15:00+00:00,train,london,1.2999999999991019,5.515905691009575,0.23568205709499054,,,,,0.0,21.599999999999397,10.999999999999943,True,False,False
2021-06-01 07:30:00+00:00,train,london,1.3999999999995794,5.6433409987945575,0.2480799938013006,,,,,0.0,18.69999999999976,11.400000000000432,True,True,False
2021-06-01 07:45:00+00:00,train,london,1.3999999999995794,5.6831023560235,0.2463443225715835,,,,,0.0,15.699999999999648,11.599999999999966,True,True,False
2021-06-01 08:00:00+00:00,train,london,1.300000000000523,6.041452187736103,0.215180052676651,,,,,0.0,12.300000000000466,6.000000000000227,True,True,False
2021-06-01 08:15:00+00:00,train,london,1.300000000000523,6.095634174326366,0.21326739151700932,,,,,0.0,12.300000000000466,-0.7000000000005002,True,False,False
2021-06-01 08:30:00+00:00,train,london,1.5000000000000568,6.167374590445896,0.24321532250104627,,,,,0.0,12.300000000000466,2.400000000000091,True,False,True
2021-06-01 08:45:00+00:00,train,london,1.5000000000000568,6.055419262556849,0.24771199729722673,,,,,0.0,12.300000000000466,0.9999999999990905,True,False,True
2021-06-01 09:00:00+00:00,train,london,1.300000000000523,5.930032172374161,0.21922309394150422,,,,,0.0,12.300000000000466,2.599999999999625,True,False,True
2021-06-01 09:15:00+00:00,train,london,1.2999999999991019,5.792172731490236,0.2244408204422854,,,,,0.0,12.300000000000466,4.099999999999682,True,False,True
2021-06-01 09:30:00+00:00,train,london,1.300000000000523,5.785588964955235,0.22469622502997524,,,,,0.0,12.100000000000932,1.6999999999995907,True,False,True
2021-06-01 09:45:00+00:00,train,london,1.300000000000523,5.636618324601334,0.23063473968542464,,,,,1.0,12.100000000000932,2.899999999999636,True,False,True
