instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips
NZD_USD,long,328,2023-08-31T13:00:00+00:00,2023-09-01T13:00:00+00:00,0.5968100,0.594,0.59279,-0.9216800,-0.6990049751243781094527363184,12,2.1,time,next_bar_open,False,False,
NZD_USD,short,717,2023-10-27T13:00:00+00:00,2023-10-30T13:00:00+00:00,0.5827600,0.58319,0.58463,-0.3083100,-0.2299465240641711229946524064,12,1.3,time,next_bar_open,False,False,
