instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing
AUD_USD,short,360,2024-07-05T13:00:00+00:00,2024-07-08T13:00:00+00:00,0.673865,0.67421,0.67741,-0.124200,-0.09732016925246826516220028209,6,1.5,time,signal_bar_close
AUD_USD,short,240,2024-08-02T13:00:00+00:00,2024-08-05T13:00:00+00:00,0.651440,0.64815,0.65671,0.789600,0.6242884250474383301707779886,6,1.4,time,signal_bar_close
AUD_USD,short,296,2024-09-06T13:00:00+00:00,2024-09-09T13:00:00+00:00,0.666595,0.66705,0.67088,-0.134680,-0.1061843640606767794632438740,6,1.3,time,signal_bar_close
AUD_USD,long,260,2024-10-04T13:00:00+00:00,2024-10-07T13:00:00+00:00,0.679730,0.67609,0.67486,-0.946400,-0.7474332648870636550308008214,6,1.4,time,signal_bar_close
AUD_USD,short,291,2024-11-01T13:00:00+00:00,2024-11-04T02:00:00+00:00,0.657505,0.66185,0.66185,-1.264395,-1,3,1.3,stop,signal_bar_close
AUD_USD,short,251,2024-12-06T14:00:00+00:00,2024-12-09T06:00:00+00:00,0.637755,0.64277,0.64277,-1.258765,-1,4,1.3,stop,signal_bar_close
AUD_USD,short,321,2025-01-03T14:00:00+00:00,2025-01-06T06:00:00+00:00,0.620975,0.62490,0.62490,-1.259925,-1,4,1.3,stop,signal_bar_close
AUD_USD,long,259,2025-02-07T14:00:00+00:00,2025-02-10T14:00:00+00:00,0.626990,0.62761,0.62215,0.160580,0.1280991735537190082644628099,6,1.4,time,signal_bar_close
AUD_USD,long,235,2025-03-07T14:00:00+00:00,2025-03-10T13:00:00+00:00,0.629450,0.6299,0.62411,0.105750,0.08426966292134831460674157303,6,1.4,time,signal_bar_close
AUD_USD,long,133,2025-04-04T13:00:00+00:00,2025-04-07T13:00:00+00:00,0.600910,0.59492,0.59159,-0.796670,-0.6427038626609442060085836910,6,1.2,time,signal_bar_close
AUD_USD,short,231,2025-05-02T13:00:00+00:00,2025-05-05T13:00:00+00:00,0.644765,0.6465,0.65017,-0.400785,-0.3209990749306197964847363552,6,1.3,time,signal_bar_close
