instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing
NZD_USD,long,255,2022-02-21T06:00:00+00:00,2022-02-22T06:00:00+00:00,0.672705,0.67114,0.66769,-0.399075,-0.3120638085742771684945164506,6,2.3,time,signal_bar_close
NZD_USD,long,245,2022-02-23T02:00:00+00:00,2022-02-24T02:00:00+00:00,0.676660,0.67145,0.67145,-1.276450,-1,6,2.4,stop,signal_bar_close
NZD_USD,short,180,2022-02-28T02:00:00+00:00,2022-02-28T14:00:00+00:00,0.668765,0.67579,0.67579,-1.264500,-1,3,2.5,stop,signal_bar_close
NZD_USD,long,192,2022-02-28T14:00:00+00:00,2022-03-01T14:00:00+00:00,0.676135,0.67593,0.66954,-0.039360,-0.03108415466262319939347990902,6,2.5,time,signal_bar_close
NZD_USD,long,216,2022-03-04T14:00:00+00:00,2022-03-07T14:00:00+00:00,0.686305,0.68231,0.68043,-0.862920,-0.68,6,2.5,time,signal_bar_close
NZD_USD,short,179,2022-03-07T14:00:00+00:00,2022-03-08T14:00:00+00:00,0.682185,0.68246,0.68921,-0.049225,-0.03914590747330960854092526690,6,2.5,time,signal_bar_close
NZD_USD,long,197,2022-03-09T14:00:00+00:00,2022-03-10T14:00:00+00:00,0.684445,0.68617,0.67805,0.339825,0.2697419859265050820953870211,6,2.3,time,signal_bar_close
NZD_USD,short,228,2022-03-11T10:00:00+00:00,2022-03-14T09:00:00+00:00,0.684345,0.68032,0.68991,0.917700,0.7232704402515723270440251572,6,2.5,time,signal_bar_close
NZD_USD,short,230,2022-03-15T05:00:00+00:00,2022-03-16T05:00:00+00:00,0.674625,0.67886,0.68014,-0.974050,-0.7679057116953762466001813237,6,2.5,time,signal_bar_close
NZD_USD,long,208,2022-03-18T01:00:00+00:00,2022-03-21T01:00:00+00:00,0.688665,0.69023,0.68258,0.325520,0.2571898110106820049301561216,6,2.5,time,signal_bar_close
NZD_USD,short,224,2022-03-21T09:00:00+00:00,2022-03-22T09:00:00+00:00,0.689305,0.69494,0.69494,-1.262240,-1,6,2.3,stop,signal_bar_close
NZD_USD,long,196,2022-04-14T01:00:00+00:00,2022-04-15T01:00:00+00:00,0.682940,0.67697,0.67653,-1.170120,-0.9313572542901716068642745710,6,2.4,time,signal_bar_close
NZD_USD,short,231,2022-04-18T13:00:00+00:00,2022-04-19T13:00:00+00:00,0.671710,0.67318,0.67716,-0.339570,-0.2697247706422018348623853211,6,2.4,time,signal_bar_close
NZD_USD,short,228,2022-04-21T09:00:00+00:00,2022-04-22T09:00:00+00:00,0.678260,0.66762,0.68379,2.425920,1.924050632911392405063291139,6,2.4,time,signal_bar_close
NZD_USD,short,214,2022-04-22T09:00:00+00:00,2022-04-25T09:00:00+00:00,0.667245,0.66159,0.67315,1.210170,0.9576629974597798475867908552,6,2.5,time,signal_bar_close
NZD_USD,short,211,2022-04-26T13:00:00+00:00,2022-04-27T13:00:00+00:00,0.658730,0.6559,0.66474,0.597130,0.4708818635607321131447587354,6,2.4,time,signal_bar_close
NZD_USD,short,176,2022-05-02T01:00:00+00:00,2022-05-03T01:00:00+00:00,0.642555,0.64362,0.64973,-0.187440,-0.1484320557491289198606271777,6,2.5,time,signal_bar_close
NZD_USD,short,178,2022-05-03T13:00:00+00:00,2022-05-04T13:00:00+00:00,0.642810,0.64535,0.64991,-0.452120,-0.3577464788732394366197183099,6,2.4,time,signal_bar_close
NZD_USD,long,164,2022-05-05T09:00:00+00:00,2022-05-05T13:00:00+00:00,0.648575,0.64092,0.64092,-1.255420,-1,1,2.3,stop,signal_bar_close
NZD_USD,short,151,2022-05-09T05:00:00+00:00,2022-05-10T05:00:00+00:00,0.634015,0.63302,0.64234,0.150245,0.1195195195195195195195195195,6,2.3,time,signal_bar_close
NZD_USD,long,167,2022-05-11T05:00:00+00:00,2022-05-12T01:00:00+00:00,0.634235,0.62669,0.62669,-1.260015,-1,5,2.3,stop,signal_bar_close
NZD_USD,short,152,2022-05-12T09:00:00+00:00,2022-05-13T09:00:00+00:00,0.624835,0.62355,0.63308,0.195320,0.1558520315342631898120072771,6,2.5,time,signal_bar_close
NZD_USD,long,167,2022-05-16T17:00:00+00:00,2022-05-17T17:00:00+00:00,0.631225,0.63598,0.62372,0.794085,0.6335776149233844103930712858,6,2.5,time,signal_bar_close
NZD_USD,long,190,2022-05-20T09:00:00+00:00,2022-05-23T09:00:00+00:00,0.640525,0.64684,0.63389,1.199850,0.9517709118311981914091936699,6,2.3,time,signal_bar_close
NZD_USD,short,233,2022-05-31T09:00:00+00:00,2022-06-01T09:00:00+00:00,0.648315,0.65376,0.65376,-1.268685,-1,6,2.3,stop,signal_bar_close
NZD_USD,short,191,2022-06-14T01:00:00+00:00,2022-06-15T01:00:00+00:00,0.627495,0.62237,0.63408,0.978875,0.7782839787395596051632498102,6,2.5,time,signal_bar_close
NZD_USD,long,196,2022-06-15T05:00:00+00:00,2022-06-16T05:00:00+00:00,0.624190,0.62693,0.61773,0.537040,0.4241486068111455108359133127,6,2.4,time,signal_bar_close
NZD_USD,short,153,2022-06-17T05:00:00+00:00,2022-06-20T05:00:00+00:00,0.633005,0.63486,0.64125,-0.283815,-0.2249848392965433596118859915,6,2.5,time,signal_bar_close
NZD_USD,long,163,2022-06-20T05:00:00+00:00,2022-06-21T05:00:00+00:00,0.634985,0.63605,0.62724,0.173595,0.1375080697224015493867010975,6,2.5,time,signal_bar_close
NZD_USD,short,188,2022-06-22T05:00:00+00:00,2022-06-23T05:00:00+00:00,0.624585,0.62546,0.63131,-0.164500,-0.1301115241635687732342007435,6,2.5,time,signal_bar_close
NZD_USD,short,198,2022-06-23T05:00:00+00:00,2022-06-24T05:00:00+00:00,0.625115,0.63009,0.63149,-0.985050,-0.7803921568627450980392156863,6,2.3,time,signal_bar_close
NZD_USD,long,201,2022-06-24T09:00:00+00:00,2022-06-27T09:00:00+00:00,0.629830,0.6298,0.62356,-0.006030,-0.004784688995215311004784688995,6,2.4,time,signal_bar_close
NZD_USD,short,211,2022-06-27T09:00:00+00:00,2022-06-28T09:00:00+00:00,0.629680,0.62699,0.63566,0.567590,0.4498327759197324414715719064,6,2.4,time,signal_bar_close
NZD_USD,long,195,2022-08-11T09:00:00+00:00,2022-08-12T09:00:00+00:00,0.645235,0.6435,0.63876,-0.338325,-0.2679536679536679536679536680,6,2.5,time,signal_bar_close
NZD_USD,short,214,2022-08-15T05:00:00+00:00,2022-08-16T05:00:00+00:00,0.637005,0.63384,0.64292,0.677310,0.5350803043110735418427726120,6,2.5,time,signal_bar_close
NZD_USD,short,220,2022-08-16T05:00:00+00:00,2022-08-17T05:00:00+00:00,0.633465,0.63128,0.63924,0.480700,0.3783549783549783549783549784,6,2.5,time,signal_bar_close
NZD_USD,short,195,2022-08-17T13:00:00+00:00,2022-08-18T13:00:00+00:00,0.627065,0.62514,0.63356,0.375375,0.2963818321785989222478829869,6,2.5,time,signal_bar_close
NZD_USD,short,191,2022-08-19T05:00:00+00:00,2022-08-22T05:00:00+00:00,0.622470,0.62024,0.62908,0.425930,0.3373676248108925869894099849,6,2.4,time,signal_bar_close
NZD_USD,long,195,2022-08-22T05:00:00+00:00,2022-08-23T05:00:00+00:00,0.620365,0.61847,0.61388,-0.369525,-0.2922127987663839629915188897,6,2.5,time,signal_bar_close
NZD_USD,long,198,2022-08-24T01:00:00+00:00,2022-08-25T01:00:00+00:00,0.619745,0.62194,0.61334,0.434610,0.3427010148321623731459797034,6,2.5,time,signal_bar_close
NZD_USD,long,206,2022-08-25T05:00:00+00:00,2022-08-26T05:00:00+00:00,0.625015,0.61887,0.61887,-1.265870,-1,6,2.3,stop,signal_bar_close
