timestamp,pair,state,direction,session,spread,volatility,ret_5,mfe_5,mae_5,ret_10,mfe_10,mae_10,ret_15,mfe_15,mae_15,ret_30,mfe_30,mae_30,ret_60,mfe_60,mae_60
2021-12-01 06:00:00+00:00,EUR_USD,C1_trend_cont_long,1,tokyo,1.40000000000029,42.94581725986823,-0.10000000000065512,0.0,1.8999999999991246,0.5999999999994898,0.5999999999994898,1.8999999999991246,-2.8999999999990145,0.700000000000145,2.8999999999990145,-0.5999999999994898,0.700000000000145,4.599999999999049,0.8000000000008001,0.8000000000008001,5.999999999999339
2021-12-01 08:00:00+00:00,EUR_USD,C1_trend_cont_long,1,london,1.7000000000000348,42.94581725986823,4.500000000000615,5.399999999999849,0.0,-9.099999999999664,5.399999999999849,9.099999999999664,-11.999999999998678,5.399999999999849,11.999999999998678,-27.999999999999137,5.399999999999849,28.999999999999027,-37.70000000000051,5.399999999999849,46.899999999998606
2021-12-01 09:30:00+00:00,EUR_USD,C1_trend_cont_long,1,london,1.7000000000000348,42.94581725986823,-2.6999999999999247,0.0,4.8000000000003595,-1.1999999999989797,0.0,4.8000000000003595,-5.599999999998939,0.0,6.999999999999229,-4.3999999999999595,0.0,7.599999999998719,-3.5999999999991594,8.20000000000043,7.599999999998719
2021-12-01 14:00:00+00:00,EUR_USD,C1_trend_cont_long,1,ny,1.5999999999993797,42.96654651488643,0.9999999999998899,0.9999999999998899,1.9999999999997797,-1.3000000000018552,0.9999999999998899,2.80000000000058,-3.8000000000004697,0.9999999999998899,4.00000000000178,1.8999999999991246,4.999999999999449,4.00000000000178,5.699999999999594,15.600000000000058,4.00000000000178
2021-12-16 18:00:00+00:00,EUR_USD,C1_trend_cont_long,1,ny,1.2999999999996348,42.24311810627977,1.40000000000029,1.500000000000945,0.0,0.8000000000008001,1.9999999999997797,0.0,-0.2999999999997449,1.9999999999997797,0.5999999999994898,-0.8999999999992347,1.9999999999997797,1.80000000000069,4.500000000000615,4.500000000000615,1.80000000000069
2021-12-17 08:30:00+00:00,EUR_USD,C1_trend_cont_long,1,london,1.40000000000029,42.24311810627977,8.20000000000043,8.799999999999919,0.0,6.200000000000649,8.799999999999919,0.0,5.9000000000009045,8.799999999999919,0.0,3.8000000000004697,8.799999999999919,0.0,1.900000000001345,11.700000000001154,0.0
2021-12-17 13:00:00+00:00,EUR_USD,C1_trend_cont_long,1,ny,1.40000000000029,42.24311810627977,-1.6000000000016001,1.40000000000029,2.20000000000109,1.5999999999993797,3.2999999999994145,2.60000000000149,-1.2000000000012,3.2999999999994145,2.60000000000149,-5.20000000000076,3.2999999999994145,6.399999999999739,-21.999999999999797,3.2999999999994145,23.300000000001653
2022-01-13 16:00:00+00:00,EUR_USD,C1_trend_cont_long,1,ny,1.40000000000029,39.6418395554508,6.500000000000394,6.500000000000394,1.500000000000945,2.8999999999990145,7.399999999999629,1.500000000000945,2.9999999999996696,7.399999999999629,1.500000000000945,11.099999999999444,12.199999999999989,1.500000000000945,2.1999999999988695,12.199999999999989,1.500000000000945
2022-02-04 14:15:00+00:00,EUR_USD,C1_trend_cont_long,1,ny,1.2999999999996348,44.316576786571716,-5.20000000000076,3.20000000000098,5.20000000000076,-8.20000000000043,3.20000000000098,8.20000000000043,-19.800000000000928,3.20000000000098,19.800000000000928,-12.399999999999078,3.20000000000098,20.000000000000018,-34.19999999999978,3.20000000000098,36.599999999999966
2022-02-04 16:45:00+00:00,EUR_USD,C1_trend_cont_long,1,ny,1.2999999999996348,44.316576786571716,2.20000000000109,2.60000000000149,0.0,6.6000000000010495,6.6000000000010495,0.0,6.200000000000649,7.7000000000015945,0.0,7.200000000000539,9.900000000000464,0.0,11.000000000001009,14.600000000000168,0.0
