timestamp,pair,state,direction,session,spread,volatility,ret_5,mfe_5,mae_5,ret_10,mfe_10,mae_10,ret_15,mfe_15,mae_15,ret_30,mfe_30,mae_30,ret_60,mfe_60,mae_60
2021-07-27 13:00:00+00:00,GBP_USD,C1_trend_cont_long,1,ny,1.7000000000000348,53.439403153552114,0.9999999999998899,1.900000000001345,0.9999999999998899,0.9999999999998899,1.900000000001345,4.199999999998649,1.900000000001345,3.5999999999991594,4.199999999998649,-0.5999999999994898,5.800000000000249,4.199999999998649,-5.299999999999194,5.800000000000249,15.600000000000058
2021-07-28 08:30:00+00:00,GBP_USD,C1_trend_cont_long,1,london,1.7000000000000348,55.92944578544133,-2.4999999999986144,3.20000000000098,3.4000000000000696,4.00000000000178,4.00000000000178,3.4000000000000696,6.40000000000196,6.40000000000196,3.4000000000000696,23.000000000001908,27.000000000001467,3.4000000000000696,14.800000000001479,27.000000000001467,3.4000000000000696
2021-07-28 10:45:00+00:00,GBP_USD,C1_trend_cont_long,1,london,1.8999999999991246,55.92944578544133,-1.40000000000029,0.0,1.40000000000029,1.7000000000000348,1.7000000000000348,1.40000000000029,4.699999999999704,4.699999999999704,1.40000000000029,-1.7000000000000348,6.00000000000156,1.9999999999997797,-2.2999999999995246,6.00000000000156,11.699999999998933
2021-07-28 11:45:00+00:00,GBP_USD,C1_trend_cont_long,1,london,1.7999999999984695,55.92944578544133,-1.7000000000000348,0.0,3.2999999999994145,4.900000000001015,4.900000000001015,3.2999999999994145,4.299999999999304,4.900000000001015,3.2999999999994145,0.700000000000145,4.900000000001015,3.2999999999994145,-8.699999999999264,4.900000000001015,10.300000000000864
2021-07-28 13:15:00+00:00,GBP_USD,C1_trend_cont_long,1,ny,1.7000000000000348,54.1059139436242,-1.80000000000069,0.0,2.4000000000001798,-3.9999999999995595,0.0,8.00000000000134,-8.900000000000574,0.0,8.900000000000574,-17.899999999999583,0.0,18.199999999999328,-12.400000000001299,0.0,26.800000000000157
2021-07-28 15:00:00+00:00,GBP_USD,C1_trend_cont_long,1,ny,1.5999999999993797,54.1059139436242,-2.6999999999999247,0.700000000000145,3.1000000000003247,0.9000000000014552,3.5000000000007248,3.1000000000003247,8.099999999999774,8.099999999999774,3.1000000000003247,12.400000000001299,12.400000000001299,3.1000000000003247,16.00000000000046,19.000000000000128,3.1000000000003247
2021-07-30 02:45:00+00:00,GBP_USD,C1_trend_cont_long,1,tokyo,1.6000000000016001,53.41977723336537,-1.500000000000945,0.700000000000145,1.500000000000945,-1.2999999999996348,0.700000000000145,3.2999999999994145,-0.700000000000145,0.700000000000145,3.2999999999994145,0.40000000000040004,0.700000000000145,3.2999999999994145,-6.099999999999994,0.700000000000145,6.099999999999994
2021-07-30 07:00:00+00:00,GBP_USD,C1_trend_cont_long,1,london,1.80000000000069,53.41977723336537,-0.09999999999843467,0.0,4.100000000000215,0.700000000000145,4.900000000001015,4.100000000000215,2.80000000000058,4.900000000001015,4.100000000000215,10.799999999999699,10.799999999999699,4.100000000000215,7.500000000000284,13.900000000000023,4.100000000000215
2021-07-30 12:15:00+00:00,GBP_USD,C1_trend_cont_long,1,ny,1.80000000000069,53.41977723336537,0.2999999999997449,0.2999999999997449,2.100000000000435,-0.9999999999998899,0.2999999999997449,2.6999999999999247,-2.60000000000149,0.2999999999997449,4.700000000001925,-8.900000000000574,0.2999999999997449,8.900000000000574,-19.100000000000783,0.2999999999997449,23.699999999999832
2021-08-02 07:00:00+00:00,GBP_USD,C1_trend_cont_long,1,london,1.7000000000000348,57.60735894101398,10.200000000000209,10.200000000000209,0.0,9.399999999999409,10.399999999999299,0.0,6.599999999998829,10.399999999999299,0.0,8.599999999998609,10.699999999999044,0.0,1.9999999999997797,11.900000000000244,0.0
2021-08-02 09:15:00+00:00,GBP_USD,C1_trend_cont_long,1,london,1.80000000000069,57.60735894101398,2.9999999999996696,4.199999999998649,0.0,4.499999999998394,4.899999999998794,0.0,2.1999999999988695,4.899999999998794,0.0,-7.500000000000284,4.899999999998794,7.500000000000284,-9.40000000000163,4.899999999998794,9.40000000000163
2021-08-03 08:00:00+00:00,GBP_USD,C1_trend_cont_long,1,london,2.0999999999982144,56.57111901665587,0.1999999999990898,2.0999999999982144,0.0,1.1999999999989797,2.4000000000001798,0.0,-0.700000000000145,2.4000000000001798,4.60000000000127,0.9999999999998899,2.4000000000001798,4.8000000000003595,-4.00000000000178,7.999999999999119,5.00000000000167
2021-08-04 08:00:00+00:00,GBP_USD,C1_trend_cont_long,1,london,1.7000000000000348,55.17318194403746,-1.9999999999997797,1.0999999999983245,2.4000000000001798,-6.00000000000156,1.0999999999983245,6.00000000000156,-6.800000000000139,1.0999999999983245,7.800000000000029,-15.200000000001879,1.0999999999983245,16.599999999999948,-11.700000000001154,1.0999999999983245,21.200000000001218
2021-08-05 08:00:00+00:00,GBP_USD,C1_trend_cont_long,1,london,1.80000000000069,53.303668948034876,-2.9999999999996696,0.0,2.9999999999996696,-5.199999999998539,0.0,5.199999999998539,-6.899999999998574,0.0,7.199999999998319,-14.799999999999258,0.0,14.799999999999258,-9.999999999998899,0.0,17.699999999998273
2021-08-05 11:30:00+00:00,GBP_USD,C1_trend_cont_long,1,london,1.7999999999984695,53.303668948034876,-0.1999999999990898,2.1999999999988695,2.4000000000001798,-0.700000000000145,2.1999999999988695,2.4000000000001798,4.999999999999449,4.999999999999449,2.4000000000001798,6.399999999999739,6.399999999999739,4.20000000000087,-3.4000000000000696,16.799999999999038,4.3999999999999595
2021-08-05 14:15:00+00:00,GBP_USD,C1_trend_cont_long,1,ny,1.5999999999993797,52.66769259460381,-0.10000000000065512,1.9999999999997797,3.20000000000098,1.2999999999996348,1.9999999999997797,3.20000000000098,-3.4000000000000696,3.4000000000000696,3.4000000000000696,-9.700000000001374,3.4000000000000696,10.200000000000209,-11.900000000000244,3.4000000000000696,17.700000000000493
2021-08-06 07:00:00+00:00,GBP_USD,C1_trend_cont_long,1,london,1.7000000000000348,52.66769259460381,-6.200000000000649,1.40000000000029,6.200000000000649,-13.400000000001189,1.40000000000029,13.600000000000279,-11.200000000000099,1.40000000000029,13.600000000000279,-0.2999999999997449,6.500000000000394,13.600000000000279,-8.399999999999519,6.500000000000394,13.600000000000279
2021-08-06 08:45:00+00:00,GBP_USD,C1_trend_cont_long,1,london,1.5999999999993797,52.66769259460381,-3.6999999999998145,0.0,5.20000000000076,-3.6999999999998145,0.0,5.9000000000009045,-3.8000000000004697,0.0,6.500000000000394,1.9999999999997797,3.1000000000003247,6.500000000000394,-10.300000000000864,3.9999999999995595,10.300000000000864
2021-08-11 18:00:00+00:00,GBP_USD,C1_trend_cont_long,1,ny,1.4999999999987246,50.979796165755246,0.9999999999998899,0.9999999999998899,0.0,0.9999999999998899,1.9999999999997797,0.0,0.9999999999998899,1.9999999999997797,0.0,-3.300000000001635,1.9999999999997797,3.8000000000004697,-6.6000000000010495,1.9999999999997797,8.60000000000083
