condition,horizon_min,currency,year,session,fwd_bp
strongest,60,CAD,2021,london,-4.105569544431975
strongest,60,USD,2021,london,-5.433445146673099
strongest,60,USD,2021,london,17.64742472790348
strongest,60,AUD,2021,overlap,9.316297435426613
strongest,60,USD,2021,overlap,-14.904938662120282
strongest,60,AUD,2021,overlap,-6.02821844743584
strongest,60,AUD,2021,overlap,5.257775016884736
strongest,60,AUD,2021,new_york,-15.058196743364949
strongest,60,USD,2021,new_york,6.89042891141689
strongest,60,USD,2021,new_york,5.700204990096713
strongest,60,USD,2021,new_york,7.432601109550463
strongest,60,USD,2021,new_york,7.574363463179745
strongest,60,JPY,2021,asia,9.654169432167237
strongest,60,USD,2021,london,1.7121062486791239
strongest,60,USD,2021,london,-5.352371805092959
strongest,60,USD,2021,london,5.872065653010905
strongest,60,USD,2021,london,-3.290308282890564
strongest,60,GBP,2021,overlap,1.6981269223781403
strongest,60,GBP,2021,overlap,-4.649701650500937
strongest,60,NZD,2021,overlap,-1.1511862283164476
strongest,60,NZD,2021,overlap,-9.66393161379031
strongest,60,CHF,2021,new_york,-9.162102450297194
strongest,60,USD,2021,asia,-10.575799350917015
strongest,60,USD,2021,london,2.990069251110894
strongest,60,USD,2021,london,2.265063543456236
strongest,60,GBP,2021,london,0.4164106243176313
strongest,60,GBP,2021,london,-1.1869241043371836
strongest,60,GBP,2021,overlap,0.9389914653690212
strongest,60,AUD,2021,overlap,1.515764248363194
strongest,60,NZD,2021,overlap,15.952516912629555
strongest,60,AUD,2021,overlap,4.001922340879371
strongest,60,AUD,2021,new_york,31.41402436785512
strongest,60,AUD,2021,london,7.194522338787035
strongest,60,AUD,2021,london,4.357400495369479
strongest,60,AUD,2021,london,11.06842400468988
strongest,60,AUD,2021,london,-1.8074403580636833
strongest,60,AUD,2021,overlap,2.2856109083035925
strongest,60,AUD,2021,overlap,-5.030382815525147
strongest,60,GBP,2021,overlap,12.128220976184156
strongest,60,GBP,2021,overlap,4.853030912976841
strongest,60,GBP,2021,new_york,0.38474564186152804
strongest,60,USD,2021,new_york,10.316428578091008
strongest,60,USD,2021,new_york,-1.8517269228324196
strongest,60,GBP,2021,london,7.445355080588634
strongest,60,GBP,2021,london,12.889440675469821
strongest,60,GBP,2021,london,-3.8748160973645085
strongest,60,GBP,2021,london,-5.139884462783684
strongest,60,GBP,2021,london,-1.2610156573900078
strongest,60,USD,2021,overlap,19.661806518666
strongest,60,USD,2021,overlap,-2.709540908801822
strongest,60,USD,2021,overlap,5.636109493651897
strongest,60,USD,2021,new_york,14.438205444419205
strongest,60,USD,2021,new_york,-5.324030276850911
strongest,60,USD,2021,new_york,10.876123252683279
strongest,60,USD,2021,asia,13.690375443463632
strongest,60,USD,2021,asia,-18.053876317466464
strongest,60,GBP,2021,london,-10.70067490769544
strongest,60,NZD,2021,london,6.201357673289998
strongest,60,NZD,2021,london,-24.522385347878206
strongest,60,EUR,2021,london,-2.9174307322388238
strongest,60,EUR,2021,london,0.7521771075191808
strongest,60,JPY,2021,overlap,9.399350186267696
strongest,60,JPY,2021,overlap,3.0330064955474967
strongest,60,GBP,2021,overlap,-17.309030146679394
strongest,60,JPY,2021,overlap,10.060149963084797
strongest,60,JPY,2021,new_york,21.035814957155452
strongest,60,JPY,2021,new_york,2.7357595048371763
strongest,60,JPY,2021,new_york,4.324873875996005
strongest,60,JPY,2021,asia,-25.499068830479032
strongest,60,NZD,2021,asia,14.666181791485045
strongest,60,NZD,2021,london,1.5854101498513629
strongest,60,NZD,2021,london,8.479178413458577
strongest,60,NZD,2021,london,6.538073554991364
strongest,60,NZD,2021,london,-11.713305183316258
strongest,60,CHF,2021,overlap,-1.940775998997557
strongest,60,EUR,2021,overlap,6.381333518072907
strongest,60,EUR,2021,overlap,8.468299814106128
strongest,60,EUR,2021,overlap,-2.0431701975454075
strongest,60,EUR,2021,new_york,5.684176708871114
strongest,60,EUR,2021,asia,-12.07120483690316
strongest,60,CAD,2021,london,-8.732169069836926
strongest,60,AUD,2021,london,-37.529290838589354
strongest,60,JPY,2021,london,11.51903295636636
strongest,60,JPY,2021,london,9.855684115471774
strongest,60,JPY,2021,london,24.453661465395626
strongest,60,JPY,2021,overlap,-27.89004240457693
strongest,60,JPY,2021,overlap,-22.83415487108087
strongest,60,AUD,2021,overlap,-13.843283996539668
strongest,60,AUD,2021,overlap,-1.7408375548444432
strongest,60,NZD,2021,new_york,-12.191282974658435
strongest,60,EUR,2021,new_york,-4.916692595804406
strongest,60,USD,2021,new_york,9.448641820516412
strongest,60,USD,2021,asia,-10.030636388530523
strongest,60,AUD,2021,asia,-1.5172255087980702
strongest,60,AUD,2021,london,-2.5862917135532904
strongest,60,AUD,2021,london,5.850549825623386
strongest,60,AUD,2021,london,5.814923164821906
strongest,60,CHF,2021,london,8.675759614812927
strongest,60,CHF,2021,overlap,3.607338278597688
strongest,60,AUD,2021,overlap,-5.000578077019036
strongest,60,USD,2021,overlap,13.166872515150141
strongest,60,USD,2021,overlap,1.5044236613848128
strongest,60,USD,2021,new_york,12.19248835534259
strongest,60,USD,2021,new_york,-3.6787591909182016
strongest,60,USD,2021,asia,14.577763649024078
strongest,60,USD,2021,asia,-12.491210276045495
strongest,60,USD,2021,london,6.288980420015022
strongest,60,JPY,2021,london,-12.576227009040153
strongest,60,EUR,2021,london,-1.3612215512814885
strongest,60,JPY,2021,london,-2.594128003048368
strongest,60,USD,2021,london,3.594963169915033
strongest,60,AUD,2021,overlap,-0.9687602285390895
strongest,60,NZD,2021,overlap,12.174808489189282
strongest,60,NZD,2021,overlap,-1.1344865879836519
strongest,60,NZD,2021,new_york,0.006507673355748977
strongest,60,NZD,2021,new_york,7.798452829628211
strongest,60,CAD,2021,new_york,16.6211788884571
strongest,60,CAD,2021,new_york,4.337077745046047
strongest,60,CAD,2021,asia,-2.050489364355257
strongest,60,CAD,2021,london,2.8392510877353616
strongest,60,CAD,2021,london,-1.4197263107024183
strongest,60,JPY,2021,london,2.27174545730513
strongest,60,USD,2021,london,-2.3995327964521085
strongest,60,GBP,2021,overlap,-9.636508166335211
strongest,60,USD,2021,overlap,12.303213696974735
strongest,60,USD,2021,overlap,-1.0726001428373877
strongest,60,USD,2021,overlap,1.7874728492905945
strongest,60,USD,2021,new_york,0.3120878065698829
strongest,60,CAD,2021,new_york,3.946298817600613
strongest,60,CAD,2021,new_york,20.22948504147415
strongest,60,CAD,2021,london,-19.7558245138843
strongest,60,EUR,2021,london,1.4776335369637295
strongest,60,EUR,2021,london,3.88415338464565
strongest,60,EUR,2021,overlap,-2.981799104295746
strongest,60,JPY,2021,overlap,15.324188298411201
strongest,60,JPY,2021,late,18.483079560835947
strongest,60,JPY,2021,asia,42.32096011877573
strongest,60,JPY,2021,asia,3.6454600633462064
strongest,60,JPY,2021,asia,13.403777053966337
strongest,60,JPY,2021,london,43.59247455744786
strongest,60,JPY,2021,london,-35.196980456460025
strongest,60,CHF,2021,london,3.364815994703896
strongest,60,JPY,2021,london,-5.2015594339582805
strongest,60,CHF,2021,london,-1.2328446889225964
strongest,60,NZD,2021,overlap,7.396035990951955
strongest,60,EUR,2021,overlap,-0.39840139896440974
strongest,60,JPY,2021,overlap,44.871031425266494
strongest,60,JPY,2021,overlap,4.378885666893595
strongest,60,JPY,2021,new_york,-7.026997245471733
strongest,60,JPY,2021,new_york,-40.24994571127927
strongest,60,CAD,2021,late,-7.2965501540561695
strongest,60,CAD,2021,asia,3.2161025037280577
strongest,60,AUD,2021,asia,-11.768787863613017
strongest,60,AUD,2021,asia,17.41786675994339
strongest,60,JPY,2021,london,9.980825584872122
strongest,60,JPY,2021,london,-16.073733539565538
strongest,60,JPY,2021,london,-4.498942267927575
strongest,60,AUD,2021,london,-2.045899341522883
strongest,60,GBP,2021,london,-2.84493779167061
strongest,60,AUD,2021,overlap,6.401696800442114
strongest,60,USD,2021,overlap,12.0889440562999
strongest,60,USD,2021,overlap,3.125728057794541
strongest,60,USD,2021,overlap,10.865772601796886
strongest,60,USD,2021,new_york,-13.509798634688819
strongest,60,CHF,2021,new_york,8.208365995336294
strongest,60,NZD,2021,asia,-63.60646534096625
strongest,60,JPY,2021,asia,0.9391796611613046
strongest,60,JPY,2021,asia,7.491285418694815
strongest,60,JPY,2021,london,-15.05264294690889
strongest,60,JPY,2021,london,19.647289994733086
strongest,60,EUR,2021,london,-3.654789559170979
strongest,60,NZD,2021,london,-6.758723965223368
strongest,60,NZD,2021,london,4.895617008746633
strongest,60,CHF,2021,overlap,6.251618644428011
strongest,60,AUD,2021,overlap,4.812456154859035
strongest,60,AUD,2021,overlap,-1.9141142421252866
strongest,60,AUD,2021,overlap,-53.35972265246846
strongest,60,USD,2021,new_york,-23.235242995138794
strongest,60,USD,2021,new_york,-10.912083133973738
strongest,60,USD,2021,new_york,-6.684924145812232
strongest,60,CHF,2021,new_york,-10.707440400588366
strongest,60,NZD,2021,late,-3.4362049327896216
strongest,60,AUD,2021,asia,37.151673438329254
strongest,60,NZD,2021,asia,-14.382495749261093
strongest,60,AUD,2021,london,-2.1776300310127894
strongest,60,AUD,2021,london,6.434404139132877
strongest,60,NZD,2021,london,6.636787945308864
strongest,60,CHF,2021,london,-6.726639630169339
strongest,60,NZD,2021,london,-4.719089248934605
strongest,60,GBP,2021,overlap,-8.961798376674324
strongest,60,JPY,2021,overlap,23.925258943675587
strongest,60,JPY,2021,overlap,-1.3780027982512877
strongest,60,JPY,2021,overlap,10.601667042049456
strongest,60,JPY,2021,new_york,13.875021745697325
strongest,60,JPY,2021,new_york,13.81262416525253
strongest,60,JPY,2021,new_york,8.97787671241268
strongest,60,JPY,2021,new_york,-8.395349621670434
strongest,60,USD,2021,asia,-7.647143626968722
strongest,60,EUR,2021,asia,-3.143342022517981
strongest,60,USD,2021,london,-9.65707767381585
strongest,60,GBP,2021,london,8.071234836084518
strongest,60,GBP,2021,london,-9.293986574179236
strongest,60,GBP,2021,london,3.567037662204342
strongest,60,JPY,2021,overlap,17.96519193766777
strongest,60,JPY,2021,overlap,7.546885358253874
strongest,60,JPY,2021,overlap,-25.715364299410126
strongest,60,NZD,2021,overlap,-7.631046322449375
strongest,60,NZD,2021,new_york,5.154085358836102
strongest,60,NZD,2021,new_york,-17.15849505427469
strongest,60,NZD,2021,new_york,13.566059679879228
strongest,60,USD,2021,late,22.512929068680965
strongest,60,USD,2021,london,-2.71225660539276
strongest,60,USD,2021,london,7.197576152804253
strongest,60,USD,2021,london,-7.161630877612346
strongest,60,EUR,2021,london,-7.021478343505194
strongest,60,EUR,2021,london,-0.7926718147865941
strongest,60,CHF,2021,overlap,-3.858236378302682
strongest,60,CAD,2021,overlap,9.785387675450284
strongest,60,CAD,2021,overlap,-25.187747984725117
strongest,60,JPY,2021,overlap,9.960650468761045
strongest,60,JPY,2021,new_york,14.97869751087677
strongest,60,JPY,2021,new_york,17.56928472247843
strongest,60,JPY,2021,new_york,3.7841003397076634
strongest,60,JPY,2021,new_york,-31.298438410329865
strongest,60,JPY,2021,asia,-1.308528170378409
strongest,60,USD,2021,london,-6.62940040472737
strongest,60,AUD,2021,london,18.25104392896293
strongest,60,AUD,2021,london,-13.006507732287176
strongest,60,GBP,2021,london,9.605001137749092
strongest,60,CAD,2021,london,-1.5637705667692625
strongest,60,CAD,2021,overlap,-4.5335522721229315
strongest,60,NZD,2021,overlap,-23.153355893577032
strongest,60,AUD,2021,overlap,26.683375600784487
strongest,60,AUD,2021,overlap,0.22041093611591123
strongest,60,AUD,2021,new_york,1.6167936115030201
strongest,60,GBP,2021,new_york,5.806758077497864
strongest,60,CAD,2021,asia,25.819630188867457
strongest,60,AUD,2021,london,13.092195738924062
strongest,60,AUD,2021,london,-2.285118878513348
strongest,60,AUD,2021,london,-7.939070411002724
strongest,60,AUD,2021,london,21.77204799416188
strongest,60,CAD,2021,london,4.4954632069948985
strongest,60,CAD,2021,overlap,2.8402815225495037
strongest,60,CAD,2021,overlap,10.10531720371216
strongest,60,CAD,2021,overlap,11.380701457554265
strongest,60,CAD,2021,overlap,-6.956412036862869
strongest,60,AUD,2021,new_york,2.2972569708534785
strongest,60,NZD,2021,asia,-7.6548527141540035
strongest,60,EUR,2021,london,1.2471407676328816
strongest,60,EUR,2021,london,-6.634369116638172
strongest,60,CAD,2021,london,-12.349296630516093
strongest,60,JPY,2021,london,-31.681678072983388
strongest,60,USD,2021,overlap,-8.211847458433619
strongest,60,EUR,2021,overlap,-4.536612289374187
strongest,60,NZD,2021,overlap,8.92940380857743
strongest,60,NZD,2021,overlap,17.863607537564885
strongest,60,NZD,2021,new_york,-1.3555250467267577
strongest,60,AUD,2021,new_york,4.050577177403536
strongest,60,AUD,2021,london,-18.691271327357928
strongest,60,JPY,2021,london,-3.336787282570697
strongest,60,JPY,2021,london,14.956598643030006
strongest,60,JPY,2021,london,6.279406438762791
strongest,60,JPY,2021,overlap,3.4029234159405064
strongest,60,JPY,2021,overlap,-9.540620765893237
strongest,60,JPY,2021,overlap,10.782768053383407
strongest,60,GBP,2021,overlap,-2.443313055691121
strongest,60,GBP,2021,new_york,3.8394635541361133
strongest,60,GBP,2021,new_york,10.81929821006522
strongest,60,GBP,2021,london,-9.281120607480542
strongest,60,CHF,2021,london,-0.7862526254864832
strongest,60,CHF,2021,london,-6.36171653519868
strongest,60,AUD,2021,london,8.936422571130809
strongest,60,AUD,2021,overlap,3.842422688558056
strongest,60,AUD,2021,overlap,-16.704165271952398
strongest,60,JPY,2021,overlap,-5.982455999715697
strongest,60,CHF,2021,new_york,-17.13126124811247
strongest,60,JPY,2021,london,-4.487502565204693
strongest,60,GBP,2021,london,4.644810488145801
strongest,60,GBP,2021,london,7.439992887192659
strongest,60,GBP,2021,london,-10.902268439232365
strongest,60,GBP,2021,overlap,0.5366275313667401
strongest,60,CHF,2021,overlap,4.422355695150245
strongest,60,JPY,2021,overlap,1.5859370417281582
strongest,60,CHF,2021,new_york,-2.588491166609849
strongest,60,JPY,2021,new_york,-4.842971345322411
strongest,60,USD,2021,london,-4.950556760294766
strongest,60,AUD,2021,london,-20.75849913868888
strongest,60,EUR,2021,london,0.06016885665927063
strongest,60,EUR,2021,overlap,-0.3133760740792191
strongest,60,CHF,2021,overlap,-11.465852345739767
strongest,60,EUR,2021,overlap,-13.019807573002584
strongest,60,USD,2021,overlap,6.135040764946309
strongest,60,USD,2021,new_york,-7.101086276365409
strongest,60,GBP,2021,london,-0.5586333855789327
strongest,60,GBP,2021,london,-2.277365666421005
strongest,60,AUD,2021,london,23.606286953139488
strongest,60,AUD,2021,overlap,3.0033183750566295
strongest,60,AUD,2021,overlap,-34.429321572795324
strongest,60,USD,2021,overlap,0.23838809301013342
strongest,60,USD,2021,new_york,2.4837139542510656
strongest,60,USD,2021,new_york,2.309601623201596
strongest,60,USD,2021,new_york,-40.30274479925655
strongest,60,NZD,2021,new_york,-18.04544003431996
strongest,60,NZD,2021,asia,53.404595493993234
strongest,60,NZD,2021,london,12.65968549697849
strongest,60,NZD,2021,london,13.619426234341425
strongest,60,NZD,2021,london,-1.4128498634713438
strongest,60,NZD,2021,london,11.97868603317609
strongest,60,GBP,2021,overlap,-6.5587553857437975
strongest,60,GBP,2021,overlap,-22.17878848710164
strongest,60,GBP,2021,overlap,-8.981000538048622
strongest,60,JPY,2021,overlap,6.002970649428008
strongest,60,JPY,2021,new_york,10.951247238271122
strongest,60,JPY,2021,new_york,-1.6741407199472036
strongest,60,JPY,2021,new_york,19.49341808394678
strongest,60,JPY,2021,asia,-6.394221057757221
strongest,60,CHF,2021,london,5.215969258008379
strongest,60,CHF,2021,london,1.1956321686951155
strongest,60,JPY,2021,london,13.904937709261489
strongest,60,CHF,2021,london,-11.287545251034494
strongest,60,JPY,2021,london,17.251339001838062
strongest,60,JPY,2021,overlap,-4.617653389242804
strongest,60,JPY,2021,overlap,-2.427970104399435
strongest,60,JPY,2021,overlap,-4.3184030910570215
strongest,60,USD,2021,new_york,4.154393617751273
strongest,60,USD,2021,new_york,14.227212177018167
strongest,60,USD,2021,new_york,5.17710849866071
strongest,60,USD,2021,asia,7.313106208164388
strongest,60,JPY,2021,asia,16.98555416018266
strongest,60,JPY,2021,london,-16.007315463602012
strongest,60,JPY,2021,london,9.320276614745993
strongest,60,JPY,2021,london,-22.282909275199714
strongest,60,EUR,2021,london,1.1507445190517274
strongest,60,AUD,2021,overlap,-3.065384122269421
strongest,60,GBP,2021,overlap,-5.289529577263696
strongest,60,AUD,2021,overlap,-17.351034291910317
strongest,60,EUR,2021,overlap,-5.0631582420290755
strongest,60,CHF,2021,new_york,-13.655268255207131
strongest,60,CHF,2021,new_york,8.411301641814278
strongest,60,CHF,2021,london,1.6987772953117042
strongest,60,NZD,2021,london,13.962831580169865
strongest,60,NZD,2021,london,8.539839508345803
strongest,60,NZD,2021,london,-5.134500545218579
strongest,60,NZD,2021,overlap,6.564916516051955
strongest,60,NZD,2021,overlap,2.02046722412641
strongest,60,AUD,2021,overlap,9.118910093954824
strongest,60,AUD,2021,new_york,6.761009758766701
strongest,60,AUD,2021,new_york,-6.993208597176892
strongest,60,AUD,2021,london,8.719321472008268
strongest,60,GBP,2021,london,3.829393608809628
strongest,60,GBP,2021,london,10.948390999094837
strongest,60,NZD,2021,london,3.0613855810535107
strongest,60,NZD,2021,overlap,9.012633507998746
strongest,60,AUD,2021,overlap,20.089363069279997
strongest,60,AUD,2021,overlap,5.990054962277114
strongest,60,NZD,2021,new_york,1.0927453169484735
strongest,60,AUD,2021,new_york,25.381289624908376
strongest,60,NZD,2021,london,1.9580575651501064
strongest,60,AUD,2021,london,0.5007506599863376
strongest,60,AUD,2021,london,-2.3582796257559657
strongest,60,GBP,2021,overlap,-7.993982611091965
strongest,60,GBP,2021,overlap,-11.494222162067302
strongest,60,CHF,2021,overlap,-5.565216009369434
strongest,60,CHF,2021,new_york,9.668348866166756
strongest,60,NZD,2021,new_york,-46.15748945431708
strongest,60,EUR,2021,london,0.748068933469348
strongest,60,GBP,2021,overlap,0.2928904845145297
strongest,60,CAD,2021,overlap,-1.7195963680718962
strongest,60,GBP,2021,london,12.41960958850763
strongest,60,AUD,2021,overlap,-31.562756850262996
strongest,60,CAD,2021,overlap,-6.162174584529445
strongest,60,USD,2021,new_york,11.34135351935961
strongest,60,USD,2021,london,-10.728491141154262
strongest,60,USD,2021,overlap,-17.49940526356797
strongest,60,NZD,2021,overlap,25.078330780594627
strongest,60,NZD,2021,overlap,15.934223401870007
strongest,60,NZD,2021,new_york,-10.480682176547962
strongest,60,NZD,2021,london,-2.318145742572497
strongest,60,AUD,2021,london,8.57244685100289
strongest,60,AUD,2021,london,-5.06441068634178
strongest,60,GBP,2021,overlap,6.036574690342356
strongest,60,NZD,2021,overlap,-22.348965978062907
strongest,60,NZD,2021,new_york,-14.850195431632685
strongest,60,CAD,2021,london,10.450183829220915
strongest,60,CAD,2021,london,-7.386975683840724
strongest,60,CAD,2021,london,13.835392506457987
strongest,60,CAD,2021,overlap,20.47373778041178
strongest,60,CAD,2021,overlap,5.519329620429502
strongest,60,CAD,2021,overlap,33.81317510056214
strongest,60,CAD,2021,new_york,-12.021513627448188
strongest,60,CAD,2022,asia,-23.05349112778604
strongest,60,GBP,2022,london,5.563299115212139
strongest,60,NZD,2022,london,-31.885777645017654
strongest,60,JPY,2022,london,-0.07655801424810704
strongest,60,JPY,2022,overlap,9.330106326794763
strongest,60,JPY,2022,overlap,11.443427669552975
strongest,60,USD,2022,overlap,11.09983236919132
strongest,60,USD,2022,overlap,-8.188263937116691
strongest,60,USD,2022,new_york,-1.5390980677743027
strongest,60,USD,2022,asia,-1.3776272053789285
strongest,60,GBP,2022,london,13.65532453092344
strongest,60,GBP,2022,london,1.332845156736262
strongest,60,AUD,2022,london,-8.16555380647177
strongest,60,GBP,2022,overlap,13.940957503959517
strongest,60,GBP,2022,overlap,11.248837010844337
strongest,60,CAD,2022,overlap,-7.329327487988479
strongest,60,AUD,2022,new_york,10.677410060389025
strongest,60,AUD,2022,new_york,-5.691906540361558
strongest,60,AUD,2022,new_york,-11.694645876030307
strongest,60,JPY,2022,london,6.198848992715611
strongest,60,JPY,2022,london,3.5499203215927366
strongest,60,JPY,2022,london,-2.88411253309917
strongest,60,JPY,2022,overlap,-10.123326926345655
strongest,60,NZD,2022,overlap,13.366275494097746
strongest,60,NZD,2022,overlap,-6.421026306169253
strongest,60,NZD,2022,new_york,6.577608629099174
strongest,60,GBP,2022,new_york,-1.3796568243251706
strongest,60,GBP,2022,new_york,-13.837755151724362
strongest,60,USD,2022,asia,34.47823719235355
strongest,60,USD,2022,london,-4.060794028006853
strongest,60,JPY,2022,london,-1.6900954485876696
strongest,60,JPY,2022,london,-29.93156118236584
strongest,60,JPY,2022,london,11.432300705829235
strongest,60,NZD,2022,london,-7.646913239454101
strongest,60,CAD,2022,overlap,7.127388662150347
strongest,60,CAD,2022,overlap,5.878042546012541
strongest,60,JPY,2022,overlap,8.971467038927372
strongest,60,CAD,2022,overlap,19.777121498842643
strongest,60,CAD,2022,new_york,4.714609089088162
strongest,60,CAD,2022,new_york,0.4715831834306572
strongest,60,CAD,2022,asia,-2.3576935579139313
strongest,60,CAD,2022,london,8.018427088532231
strongest,60,EUR,2022,london,-10.291534700157534
strongest,60,GBP,2022,overlap,-0.8209229044631172
strongest,60,EUR,2022,overlap,8.278666909629084
strongest,60,CAD,2022,overlap,12.544231890738722
strongest,60,CAD,2022,new_york,23.23652497801615
strongest,60,CAD,2022,new_york,1.2661232904462305
strongest,60,AUD,2022,london,-26.540859774506487
strongest,60,CAD,2022,london,19.633306917819226
strongest,60,AUD,2022,london,5.461667287023353
strongest,60,AUD,2022,london,-16.664148622880237
strongest,60,JPY,2022,london,23.658422770065357
strongest,60,JPY,2022,overlap,-1.5980159228679014
strongest,60,JPY,2022,overlap,12.967921454354325
strongest,60,JPY,2022,overlap,10.789449358226122
strongest,60,JPY,2022,new_york,-15.755486854915901
strongest,60,EUR,2022,new_york,-2.067005141148659
strongest,60,EUR,2022,new_york,9.941210825239466
strongest,60,NZD,2022,asia,-1.6591637177931773
strongest,60,NZD,2022,london,10.594242078583171
strongest,60,NZD,2022,london,8.781404969266937
strongest,60,NZD,2022,london,-14.908063971224017
strongest,60,GBP,2022,london,-15.361119775036958
strongest,60,CAD,2022,overlap,-4.984236466748226
strongest,60,USD,2022,overlap,10.458789629869125
strongest,60,USD,2022,overlap,-11.262784760882605
strongest,60,CHF,2022,overlap,5.907026899017314
strongest,60,CAD,2022,new_york,7.540610511728163
strongest,60,CAD,2022,new_york,13.189888606344457
strongest,60,CAD,2022,new_york,5.805884785050896
strongest,60,CAD,2022,london,5.092865324217987
strongest,60,CAD,2022,london,10.671594663959615
strongest,60,CAD,2022,london,9.965122897389321
strongest,60,CAD,2022,london,-6.139690098659889
strongest,60,CAD,2022,overlap,15.635722827438135
strongest,60,AUD,2022,overlap,18.216512084430203
strongest,60,NZD,2022,overlap,-7.260604458942943
strongest,60,NZD,2022,new_york,3.15448703831267
strongest,60,NZD,2022,new_york,-2.1708985943047487
strongest,60,CHF,2022,new_york,-4.786104279132785
strongest,60,CHF,2022,asia,9.140139696017304
strongest,60,NZD,2022,london,7.977173315889541
strongest,60,NZD,2022,london,9.03942984475714
strongest,60,NZD,2022,london,-0.5241069171568746
strongest,60,NZD,2022,london,-21.454013093584745
strongest,60,JPY,2022,overlap,-6.964955667614348
strongest,60,CHF,2022,overlap,5.264108841199835
strongest,60,CHF,2022,overlap,1.3454745413482572
strongest,60,JPY,2022,new_york,7.45095628812642
strongest,60,JPY,2022,new_york,-6.4483033846318705
strongest,60,JPY,2022,new_york,8.684737793167585
strongest,60,JPY,2022,new_york,12.738922819162113
strongest,60,JPY,2022,asia,16.80310372912608
strongest,60,JPY,2022,asia,-0.5308864956354853
strongest,60,JPY,2022,london,-7.793602681296363
strongest,60,JPY,2022,london,2.0016783833742835
strongest,60,CAD,2022,london,-0.3205179570461847
strongest,60,CAD,2022,london,-23.529987566469067
strongest,60,JPY,2022,overlap,17.80529090233074
strongest,60,JPY,2022,overlap,-10.580535488164955
strongest,60,JPY,2022,overlap,4.72205118027702
strongest,60,JPY,2022,overlap,10.265485432858767
strongest,60,USD,2022,new_york,15.332483586185663
strongest,60,USD,2022,new_york,-3.411695528701131
strongest,60,USD,2022,new_york,6.697563916978622
strongest,60,USD,2022,asia,-0.10080782652854836
strongest,60,GBP,2022,london,-1.7956922155826227
strongest,60,NZD,2022,london,-0.9396564993791046
strongest,60,CAD,2022,london,5.03659536807477
strongest,60,CAD,2022,london,-18.53494606640249
strongest,60,AUD,2022,overlap,-7.812192160685516
strongest,60,USD,2022,overlap,-9.685580406835204
strongest,60,USD,2022,overlap,3.428300812444718
strongest,60,USD,2022,overlap,-1.2043335954203815
strongest,60,CAD,2022,new_york,-10.546501456947244
strongest,60,EUR,2022,asia,-5.2717987452322035
strongest,60,USD,2022,asia,-1.358850081990548
strongest,60,USD,2022,london,-4.603014565994767
strongest,60,USD,2022,london,0.12906640756593646
strongest,60,JPY,2022,london,-3.706414610507025
strongest,60,JPY,2022,london,-4.711787050206695
strongest,60,JPY,2022,london,8.603950794325854
strongest,60,JPY,2022,overlap,8.138330565286012
strongest,60,NZD,2022,overlap,-8.423136225139682
strongest,60,JPY,2022,overlap,-6.612050672494263
strongest,60,JPY,2022,overlap,18.084291450808365
strongest,60,JPY,2022,new_york,0.3277357710818052
strongest,60,USD,2022,new_york,-10.887680571655123
strongest,60,GBP,2022,new_york,2.058025093862881
strongest,60,JPY,2022,new_york,-10.52245958433673
strongest,60,CAD,2022,asia,-8.23673871732794
strongest,60,CAD,2022,asia,-7.830603676201586
strongest,60,JPY,2022,london,-14.415401532836825
strongest,60,NZD,2022,london,10.33437951894145
strongest,60,NZD,2022,london,-1.5529868058172802
strongest,60,AUD,2022,london,1.0475923865627124
strongest,60,AUD,2022,overlap,11.695888120017983
strongest,60,AUD,2022,overlap,13.35742719498878
strongest,60,AUD,2022,overlap,-15.545153181997229
strongest,60,JPY,2022,overlap,6.928905389624873
strongest,60,JPY,2022,new_york,-5.036287277437879
strongest,60,JPY,2022,new_york,8.427334765253036
strongest,60,JPY,2022,new_york,-1.1352751937021566
strongest,60,CHF,2022,asia,-7.191961525946713
strongest,60,AUD,2022,london,-1.1931673340659366
strongest,60,EUR,2022,london,-8.50433067259182
strongest,60,AUD,2022,london,12.204670198294743
strongest,60,CAD,2022,london,-2.8824212537942318
strongest,60,JPY,2022,london,5.324688445238479
strongest,60,AUD,2022,overlap,13.803077519753959
strongest,60,AUD,2022,overlap,11.510639498018005
strongest,60,AUD,2022,overlap,10.77299184087499
strongest,60,AUD,2022,new_york,-4.4879381440487975
strongest,60,AUD,2022,new_york,-11.712608246057243
strongest,60,USD,2022,new_york,9.640784718178974
strongest,60,JPY,2022,new_york,32.221246453989494
strongest,60,JPY,2022,asia,19.519441275939187
strongest,60,JPY,2022,asia,12.692449516471527
strongest,60,JPY,2022,asia,-14.191509769778676
strongest,60,JPY,2022,london,1.871763482279576
strongest,60,CHF,2022,london,16.53821933742805
strongest,60,CHF,2022,london,4.732266820614006
strongest,60,CHF,2022,london,0.5222716205902783
strongest,60,CHF,2022,london,-4.872043500412857
strongest,60,CHF,2022,overlap,4.791604168074004
strongest,60,AUD,2022,overlap,-17.200272343165235
strongest,60,JPY,2022,overlap,0.2788129354147628
strongest,60,CHF,2022,overlap,-5.779452096394341
strongest,60,NZD,2022,new_york,-4.470592826137931
strongest,60,JPY,2022,new_york,7.1779942659322415
strongest,60,JPY,2022,new_york,-10.505028062439692
strongest,60,USD,2022,asia,0.14623331894281222
strongest,60,USD,2022,asia,11.267948440584208
strongest,60,USD,2022,london,-5.1634900112462745
strongest,60,USD,2022,london,1.850912731669041
