instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips
AUD_USD,long,541,2024-10-03T17:00:00+00:00,2024-10-04T09:00:00+00:00,0.6851500,0.68278,0.68278,-1.2821700,-1,5,1.2,stop,next_bar_open,False,False,
AUD_USD,long,620,2024-11-22T10:00:00+00:00,2024-11-25T22:00:00+00:00,0.6489600,0.64689,0.64689,-1.2834000,-1,10,1.2,stop,next_bar_open,False,False,
AUD_USD,short,533,2024-11-29T10:00:00+00:00,2024-12-03T06:00:00+00:00,0.6506350,0.64964,0.65304,0.5303350,0.4137214137214137214137214137,12,1.5,time,next_bar_open,False,False,
AUD_USD,short,625,2025-02-12T06:00:00+00:00,2025-02-13T18:00:00+00:00,0.6291000,0.63115,0.63115,-1.2812500,-1,10,1.2,stop,next_bar_open,False,False,
AUD_USD,long,551,2025-02-25T14:00:00+00:00,2025-02-25T14:00:00+00:00,0.6347200,0.63240,0.63240,-1.2783200,-1,1,1.4,stop,next_bar_open,False,False,
AUD_USD,long,573,2025-03-11T05:00:00+00:00,2025-03-13T01:00:00+00:00,0.6278700,0.63095,0.62564,1.7648400,1.381165919282511210762331839,12,1.4,time,next_bar_open,False,False,
AUD_USD,long,495,2025-03-20T17:00:00+00:00,2025-03-21T13:00:00+00:00,0.6294650,0.62688,0.62688,-1.2795750,-1,6,1.5,stop,next_bar_open,False,False,
AUD_USD,short,677,2025-03-26T13:00:00+00:00,2025-03-28T09:00:00+00:00,0.6313900,0.63032,0.63328,0.7243900,0.5661375661375661375661375661,12,1.2,time,next_bar_open,False,False,
AUD_USD,short,287,2025-04-03T17:00:00+00:00,2025-04-07T13:00:00+00:00,0.6348400,0.59504,0.63923,11.4226000,9.066059225512528473804100228,12,1.4,time,next_bar_open,False,False,
AUD_USD,short,311,2025-04-29T05:00:00+00:00,2025-05-01T01:00:00+00:00,0.6411050,0.64015,0.64526,0.2970050,0.2298435619735258724428399519,12,1.5,time,next_bar_open,False,False,
AUD_USD,short,514,2025-05-02T17:00:00+00:00,2025-05-05T01:00:00+00:00,0.6447100,0.64725,0.64725,-1.3055600,-1,3,1.4,stop,next_bar_open,False,False,
AUD_USD,short,600,2025-06-02T05:00:00+00:00,2025-06-02T05:00:00+00:00,0.6453850,0.64757,0.64757,-1.3110000,-1,1,1.5,stop,next_bar_open,False,False,
