instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing
USD_CHF,short,197,2025-01-27T18:00:00+00:00,2025-01-28T18:00:00+00:00,0.901870,0.9043,0.90767,-0.5293707840318478381068229570,-0.4633036793557218957700183415,6,1.6,time,signal_bar_close
USD_CHF,short,233,2025-01-29T02:00:00+00:00,2025-01-29T10:00:00+00:00,0.903210,0.90812,0.90812,-1.259778443377527199048583888,-1.101176056027837730696383738,2,1.6,stop,signal_bar_close
USD_CHF,long,236,2025-01-29T10:00:00+00:00,2025-01-30T10:00:00+00:00,0.908300,0.90658,0.90344,-0.4477486818592953738224977388,-0.3903786373189085703272108346,6,1.6,time,signal_bar_close
USD_CHF,long,249,2025-01-30T14:00:00+00:00,2025-01-31T14:00:00+00:00,0.908900,0.90792,0.90429,-0.2687681734073486650806238435,-0.2341410530689775719630137413,6,1.6,time,signal_bar_close
USD_CHF,short,177,2025-02-04T02:00:00+00:00,2025-02-05T02:00:00+00:00,0.912590,0.90572,0.91907,1.342567239323411208762089829,1.170544081156632497002589305,6,1.6,time,signal_bar_close
USD_CHF,short,195,2025-02-05T02:00:00+00:00,2025-02-06T02:00:00+00:00,0.905450,0.90303,0.91131,0.5225740008637586791136507093,0.4573151315863819717455593851,6,1.8,time,signal_bar_close
USD_CHF,long,213,2025-02-06T06:00:00+00:00,2025-02-07T06:00:00+00:00,0.905500,0.9059,0.90013,0.09405011590683298377304338227,0.08222529607787393340943284485,6,1.6,time,signal_bar_close
USD_CHF,long,249,2025-02-07T06:00:00+00:00,2025-02-10T06:00:00+00:00,0.906125,0.91014,0.90151,1.098440899202320522117476432,0.9558849910605111863423152476,6,1.5,time,signal_bar_close
USD_CHF,long,278,2025-02-11T02:00:00+00:00,2025-02-12T02:00:00+00:00,0.911845,0.91301,0.90767,0.3547277685896101904688886212,0.3056285431349762550888628107,6,1.5,time,signal_bar_close
USD_CHF,short,222,2025-02-13T18:00:00+00:00,2025-02-14T18:00:00+00:00,0.902920,0.89977,0.90809,0.7771986174244529157451348678,0.6771556427626926967302131735,6,1.8,time,signal_bar_close
USD_CHF,long,224,2025-02-17T02:00:00+00:00,2025-02-18T02:00:00+00:00,0.900495,0.90311,0.89539,0.6486031601908959041534253856,0.5671987898689099483641959787,6,1.5,time,signal_bar_close
USD_CHF,long,272,2025-02-18T02:00:00+00:00,2025-02-19T02:00:00+00:00,0.903350,0.90285,0.89910,-0.1506341031179044138007420945,-0.1303063175760418804504689399,6,1.6,time,signal_bar_close
