instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips
GBP_USD,long,388,2021-10-27T13:00:00+00:00,2021-10-29T09:00:00+00:00,1.3740550,1.37582,1.37075,0.6848200,0.5340393343419062027231467474,12,1.7,time,next_bar_open,False,False,
GBP_USD,short,483,2021-12-15T10:00:00+00:00,2021-12-16T06:00:00+00:00,1.3258850,1.32856,1.32856,-1.2920250,-1,6,1.7,stop,next_bar_open,False,False,
GBP_USD,long,520,2022-01-21T14:00:00+00:00,2022-01-21T14:00:00+00:00,1.3574800,1.35500,1.35500,-1.2896000,-1,1,1.6,stop,next_bar_open,False,False,
GBP_USD,long,248,2022-02-15T18:00:00+00:00,2022-02-17T14:00:00+00:00,1.3533750,1.36228,1.34826,2.2084400,1.740957966764418377321603128,12,1.9,time,next_bar_open,False,False,
GBP_USD,long,208,2022-02-22T18:00:00+00:00,2022-02-23T18:00:00+00:00,1.3596200,1.35352,1.35352,-1.2688000,-1,7,2.0,stop,next_bar_open,False,False,
GBP_USD,long,337,2022-03-28T09:00:00+00:00,2022-03-28T09:00:00+00:00,1.3164450,1.31267,1.31267,-1.2721750,-1,1,1.5,stop,next_bar_open,False,False,
GBP_USD,long,222,2022-04-06T09:00:00+00:00,2022-04-08T05:00:00+00:00,1.3099050,1.30423,1.30423,-1.2598500,-1,12,1.7,stop,next_bar_open,False,False,
GBP_USD,long,229,2022-04-08T17:00:00+00:00,2022-04-12T13:00:00+00:00,1.3033750,1.30214,1.29788,-0.2828150,-0.2247497725204731574158325751,12,1.9,time,next_bar_open,False,False,
GBP_USD,short,468,2022-04-21T09:00:00+00:00,2022-04-21T09:00:00+00:00,1.3058450,1.30858,1.30858,-1.2799800,-1,1,1.7,stop,next_bar_open,False,False,
GBP_USD,short,256,2022-04-21T13:00:00+00:00,2022-04-25T09:00:00+00:00,1.3044800,1.27382,1.30940,7.8489600,6.231707317073170731707317073,12,2.0,time,next_bar_open,False,False,
